SampleTime	X	Y	SacFlagEyeLink	SacFlagNystrom
2821380	506.00	391.80	1	1
2821381	505.40	391.20	1	1
2821382	504.00	390.70	1	1
2821383	502.70	390.70	1	1
2821384	501.80	390.60	1	1
2821385	500.00	390.50	1	1
2821386	498.30	390.80	1	1
2821387	496.50	391.20	0	1
2821388	496.20	391.60	0	1
2821389	496.00	391.80	0	1
2821390	495.70	391.10	0	1
2821391	495.80	390.30	0	1
2821392	495.80	389.50	0	1
2821393	495.80	389.50	0	1
2821394	497.10	389.70	0	1
2821395	498.50	390.20	0	1
2821396	499.90	390.70	0	1
2821397	499.90	390.90	0	1
2821398	499.80	390.90	0	1
2821399	499.60	391.40	0	1
2821400	499.30	391.90	0	1
2821401	499.00	392.40	0	1
2821402	498.90	392.40	0	0
2821403	498.70	392.40	0	0
2821404	498.50	392.50	0	0
2821405	498.10	392.70	0	0
2821406	497.80	392.90	0	0
2821407	497.80	393.20	0	0
2821408	497.70	393.50	0	0
2821409	497.60	392.90	0	0
2821410	497.60	391.90	0	0
2821411	497.50	391.10	0	0
2821412	497.50	391.50	0	0
2821413	497.50	391.90	0	0
2821414	497.50	391.80	0	0
2821415	497.80	392.20	0	0
2821416	498.10	392.70	0	0
2821417	498.40	392.90	0	0
2821418	498.70	392.50	0	0
2821419	498.90	392.60	0	0
2821420	499.00	393.00	0	0
2821421	498.70	392.50	0	0
2821422	498.40	391.50	0	0
2821423	498.20	391.10	0	0
2821424	498.20	391.70	0	0
2821425	498.30	392.30	0	0
2821426	498.30	392.00	0	0
2821427	498.10	391.70	0	0
2821428	497.90	391.60	0	0
2821429	497.10	391.90	0	0
2821430	496.10	392.50	0	0
2821431	495.10	392.90	0	0
2821432	495.50	392.40	0	0
2821433	496.60	391.60	0	0
2821434	497.70	391.40	0	0
2821435	498.50	391.70	0	0
2821436	498.80	392.00	0	0
2821437	499.40	392.10	0	0
2821438	499.70	392.40	0	0
2821439	499.40	392.70	0	0
2821440	498.50	392.90	0	0
2821441	497.80	393.00	0	0
2821442	497.70	393.10	0	0
2821443	498.10	393.20	0	0
2821444	498.30	392.40	0	0
2821445	498.00	391.60	0	0
2821446	497.60	390.00	0	0
2821447	497.10	389.60	0	0
2821448	497.10	389.50	0	0
2821449	496.70	390.30	0	0
2821450	496.40	390.60	0	0
2821451	496.50	390.30	0	0
2821452	497.00	389.70	0	0
2821453	497.50	389.00	0	0
2821454	497.60	390.10	0	0
2821455	497.60	391.50	0	0
2821456	497.60	392.80	0	0
2821457	497.40	392.40	0	0
2821458	497.10	391.50	0	0
2821459	496.80	390.40	0	0
2821460	496.70	389.80	0	0
2821461	496.80	389.70	0	0
2821462	496.90	389.80	0	0
2821463	497.30	389.90	0	0
2821464	497.60	389.90	0	0
2821465	497.30	389.80	0	0
2821466	496.60	389.30	0	0
2821467	495.90	388.90	0	0
2821468	496.00	388.80	0	0
2821469	496.00	389.20	0	0
2821470	495.80	389.60	0	0
2821471	495.60	389.90	0	0
2821472	495.80	390.00	0	0
2821473	496.30	390.20	0	0
2821474	496.70	390.30	0	0
2821475	496.60	389.90	0	0
2821476	496.40	390.00	0	0
2821477	496.30	390.10	0	0
2821478	496.50	390.20	0	0
2821479	496.60	389.90	0	0
2821480	496.60	389.80	0	0
2821481	496.30	389.90	0	0
2821482	496.30	389.90	0	0
2821483	496.50	389.90	0	0
2821484	496.60	390.00	0	0
2821485	496.60	390.00	0	0
2821486	496.50	390.40	0	0
2821487	496.40	390.80	0	0
2821488	496.30	391.20	0	0
2821489	496.30	391.20	0	0
2821490	495.90	390.40	0	0
2821491	495.50	389.60	0	0
2821492	495.20	388.90	0	0
2821493	495.30	389.40	0	0
2821494	495.40	389.80	0	0
2821495	495.50	390.10	0	0
2821496	495.40	390.10	0	0
2821497	494.90	390.20	0	0
2821498	494.50	390.40	0	0
2821499	494.00	390.70	0	0
2821500	493.70	391.20	0	0
2821501	493.60	391.60	0	0
2821502	493.90	392.10	0	0
2821503	494.20	392.30	0	0
2821504	494.60	392.40	0	0
2821505	494.90	392.40	0	0
2821506	495.00	392.20	0	0
2821507	495.00	392.00	0	0
2821508	495.20	391.90	0	0
2821509	495.40	392.00	0	0
2821510	495.70	392.00	0	0
2821511	495.70	392.00	0	0
2821512	495.70	391.80	0	0
2821513	495.70	392.00	0	0
2821514	495.70	392.50	0	0
2821515	495.70	392.90	0	0
2821516	495.60	392.60	0	0
2821517	495.60	392.20	0	0
2821518	495.50	391.60	0	0
2821519	495.90	391.40	0	0
2821520	496.20	391.10	0	0
2821521	496.40	391.00	0	0
2821522	496.00	390.50	0	0
2821523	495.70	390.20	0	0
2821524	495.20	390.40	0	0
2821525	495.00	391.20	0	0
2821526	494.70	392.70	0	0
2821527	494.70	393.50	0	0
2821528	494.30	393.40	0	0
2821529	494.00	392.60	0	0
2821530	494.30	391.80	0	0
2821531	494.80	391.90	0	0
2821532	495.20	391.90	0	0
2821533	494.80	392.00	0	0
2821534	494.40	392.70	0	0
2821535	494.40	393.40	0	0
2821536	494.50	394.10	0	0
2821537	494.60	393.90	0	0
2821538	494.80	393.40	0	0
2821539	494.90	392.90	0	0
2821540	494.40	392.60	0	0
2821541	493.60	392.70	0	0
2821542	492.70	392.90	0	0
2821543	492.40	392.90	0	0
2821544	492.20	392.80	0	0
2821545	492.40	392.50	0	0
2821546	492.60	392.50	0	0
2821547	492.70	392.40	0	0
2821548	493.30	392.10	0	0
2821549	493.80	391.90	0	0
2821550	494.30	391.90	0	0
2821551	494.40	392.00	0	0
2821552	494.50	392.10	0	0
2821553	494.50	392.20	0	0
2821554	494.50	392.10	0	0
2821555	494.40	391.80	0	0
2821556	494.40	391.50	0	0
2821557	494.40	391.60	0	0
2821558	494.10	391.80	0	0
2821559	493.90	391.90	0	0
2821560	493.60	391.60	0	0
2821561	493.60	391.60	0	0
2821562	493.70	391.60	0	0
2821563	493.80	391.90	0	0
2821564	493.80	391.90	0	0
2821565	494.40	391.70	0	0
2821566	495.00	391.30	0	0
2821567	494.40	390.90	0	0
2821568	493.10	390.80	0	0
2821569	491.80	390.80	0	0
2821570	492.40	390.60	0	0
2821571	492.90	390.50	0	0
2821572	493.90	390.40	0	0
2821573	494.30	390.20	0	0
2821574	494.90	389.60	0	0
2821575	495.10	389.10	0	0
2821576	494.60	388.70	0	0
2821577	494.00	388.60	0	0
2821578	493.50	389.30	0	0
2821579	493.80	390.00	0	0
2821580	494.00	390.60	0	0
2821581	494.10	390.60	0	0
2821582	494.30	390.80	0	0
2821583	494.70	390.90	0	0
2821584	495.10	390.90	0	0
2821585	495.40	390.60	0	0
2821586	495.50	390.40	0	0
2821587	494.70	390.70	0	0
2821588	493.90	391.40	0	0
2821589	493.40	392.10	0	0
2821590	493.80	392.10	0	0
2821591	494.20	392.10	0	0
2821592	494.20	392.30	0	0
2821593	493.80	392.60	0	0
2821594	493.40	392.90	0	0
2821595	493.10	392.50	0	0
2821596	493.10	392.10	0	0
2821597	493.10	391.60	0	0
2821598	493.20	391.60	0	0
2821599	493.40	391.60	0	0
2821600	493.50	391.60	0	0
2821601	493.20	392.40	0	0
2821602	492.90	392.80	0	0
2821603	493.40	393.10	0	0
2821604	494.30	393.00	0	0
2821605	494.70	393.40	0	0
2821606	494.20	393.80	0	0
2821607	493.70	394.00	0	0
2821608	493.80	393.80	0	0
2821609	494.10	393.80	0	0
2821610	494.30	394.00	0	0
2821611	494.50	394.20	0	0
2821612	494.60	394.20	0	0
2821613	494.70	394.20	0	0
2821614	494.90	394.20	0	0
2821615	494.70	394.20	0	0
2821616	494.40	393.40	0	0
2821617	494.10	392.60	0	0
2821618	494.20	392.80	0	0
2821619	494.40	393.80	0	0
2821620	494.60	394.90	0	0
2821621	494.50	394.90	0	0
2821622	494.20	394.80	0	0
2821623	493.90	394.40	0	0
2821624	494.10	394.00	0	0
2821625	494.40	393.70	0	0
2821626	494.60	393.80	0	0
2821627	493.90	393.60	0	0
2821628	493.00	393.50	0	0
2821629	493.00	393.30	0	0
2821630	493.60	393.40	0	0
2821631	494.00	393.40	0	0
2821632	493.50	393.30	0	0
2821633	493.20	393.10	0	0
2821634	493.10	393.00	0	0
2821635	493.20	393.10	0	0
2821636	493.40	393.60	0	0
2821637	494.00	394.00	0	0
2821638	494.40	394.30	0	0
2821639	494.60	394.20	0	0
2821640	494.50	394.20	0	0
2821641	493.40	393.80	0	0
2821642	492.40	393.90	0	0
2821643	491.40	393.90	0	0
2821644	491.40	393.80	0	0
2821645	492.60	393.00	0	0
2821646	493.70	392.50	0	0
2821647	494.50	392.90	0	0
2821648	494.40	393.30	0	0
2821649	494.20	393.50	0	0
2821650	494.40	393.70	0	0
2821651	494.40	392.90	0	0
2821652	494.70	392.00	0	0
2821653	494.90	391.60	0	0
2821654	494.50	392.40	0	0
2821655	494.10	393.30	0	0
2821656	493.80	393.50	0	0
2821657	494.10	393.50	0	0
2821658	494.00	393.50	0	0
2821659	493.90	394.20	0	0
2821660	493.10	394.80	0	0
2821661	492.40	395.40	0	0
2821662	492.30	395.40	0	0
2821663	492.70	395.20	0	0
2821664	493.10	395.00	0	0
2821665	492.80	394.50	0	0
2821666	492.80	394.10	0	0
2821667	492.80	393.50	0	0
2821668	493.10	393.30	0	0
2821669	493.30	393.20	0	0
2821670	493.50	393.50	0	0
2821671	492.90	395.00	0	0
2821672	492.40	396.30	0	0
2821673	492.00	396.60	0	0
2821674	492.40	395.70	0	0
2821675	493.10	394.80	0	0
2821676	493.20	395.00	0	0
2821677	493.20	395.20	0	0
2821678	493.50	395.30	0	0
2821679	494.10	395.40	0	0
2821680	494.40	395.50	0	0
2821681	494.00	395.50	0	0
2821682	493.50	395.40	0	0
2821683	493.30	395.40	0	0
2821684	493.20	395.40	0	0
2821685	493.20	395.10	0	0
2821686	493.30	394.50	0	0
2821687	493.50	394.00	0	0
2821688	493.40	393.90	0	0
2821689	493.20	394.20	0	0
2821690	492.90	394.50	0	0
2821691	492.90	394.60	0	0
2821692	493.00	394.40	0	0
2821693	492.90	394.30	0	0
2821694	492.80	394.20	0	0
2821695	492.40	394.30	0	0
2821696	492.20	394.40	0	0
2821697	492.00	394.20	0	0
2821698	492.10	393.90	0	0
2821699	492.30	393.60	0	0
2821700	492.30	393.50	0	0
2821701	492.20	393.50	0	0
2821702	492.30	393.20	0	0
2821703	492.60	392.90	0	0
2821704	492.90	392.60	0	0
2821705	493.00	392.60	0	0
2821706	492.80	392.80	0	0
2821707	492.50	393.00	0	0
2821708	492.20	393.30	0	0
2821709	491.50	393.20	0	0
2821710	491.00	393.00	0	0
2821711	491.20	392.80	0	0
2821712	492.40	392.80	0	0
2821713	493.40	392.90	0	0
2821714	493.50	393.00	0	0
2821715	493.10	393.00	0	0
2821716	492.90	393.70	0	0
2821717	492.80	394.40	0	0
2821718	492.80	394.50	0	0
2821719	492.80	393.80	0	0
2821720	493.00	393.10	0	0
2821721	493.30	392.90	0	0
2821722	493.30	392.80	0	0
2821723	493.00	392.90	0	0
2821724	492.70	393.20	0	0
2821725	492.70	393.30	0	0
2821726	492.70	392.70	0	0
2821727	492.80	392.10	0	0
2821728	493.10	391.60	0	0
2821729	493.30	391.50	0	0
2821730	493.40	391.30	0	0
2821731	493.40	391.20	0	0
2821732	493.40	391.30	0	0
2821733	493.40	391.90	0	0
2821734	493.50	392.60	0	0
2821735	493.60	393.10	0	0
2821736	493.70	393.00	0	0
2821737	493.80	392.80	0	0
2821738	494.00	392.40	0	0
2821739	494.30	392.20	0	0
2821740	493.40	392.10	0	0
2821741	492.40	392.20	0	0
2821742	491.70	392.30	0	0
2821743	492.40	392.10	0	0
2821744	493.00	392.00	0	0
2821745	493.20	391.70	0	0
2821746	493.00	391.50	0	0
2821747	492.10	391.40	0	0
2821748	491.40	391.40	0	0
2821749	491.20	391.50	0	0
2821750	491.70	391.50	0	0
2821751	492.10	391.50	0	0
2821752	492.40	391.10	0	0
2821753	492.50	390.60	0	0
2821754	492.60	390.10	0	0
2821755	492.70	390.00	0	0
2821756	492.70	390.20	0	0
2821757	492.70	390.60	0	0
2821758	492.60	390.20	0	0
2821759	492.40	389.50	0	0
2821760	492.30	389.00	1	0
2821761	492.80	389.40	1	0
2821762	493.50	389.90	1	0
2821763	493.30	390.50	1	0
2821764	491.40	391.00	1	0
2821765	489.00	391.30	1	1
2821766	486.50	391.10	1	1
2821767	483.90	390.40	1	1
2821768	479.70	389.70	1	1
2821769	474.80	389.40	1	1
2821770	467.70	390.30	1	1
2821771	460.10	391.10	1	1
2821772	449.70	392.10	1	1
2821773	440.20	392.60	1	1
2821774	429.90	393.00	1	1
2821775	419.90	394.70	1	1
2821776	409.80	396.30	1	1
2821777	397.70	399.00	1	1
2821778	388.60	400.50	1	1
2821779	378.20	402.40	1	1
2821780	369.80	404.60	1	1
2821781	358.90	406.70	1	1
2821782	347.80	408.90	1	1
2821783	337.20	409.70	1	1
2821784	327.40	411.40	1	1
2821785	318.20	412.70	1	1
2821786	307.90	413.90	1	1
2821787	297.20	414.40	1	1
2821788	286.40	414.80	1	1
2821789	277.30	415.20	1	1
2821790	267.50	415.60	1	1
2821791	257.20	416.10	1	1
2821792	245.50	417.20	1	1
2821793	235.30	418.00	1	1
2821794	226.20	419.20	1	1
2821795	216.40	419.90	1	1
2821796	206.30	420.90	1	1
2821797	196.50	421.60	1	1
2821798	187.00	423.20	1	1
2821799	179.40	424.60	1	1
2821800	171.50	425.80	1	1
2821801	164.70	426.30	1	1
2821802	157.60	428.00	1	1
2821803	151.70	429.90	1	1
2821804	145.90	432.10	1	1
2821805	140.40	433.00	1	1
2821806	134.90	433.80	1	1
2821807	131.50	434.30	1	1
2821808	128.00	434.80	1	1
2821809	126.00	435.90	1	1
2821810	124.30	437.00	1	1
2821811	124.00	437.20	1	1
2821812	123.80	436.30	1	1
2821813	123.80	435.90	1	1
2821814	123.40	436.50	0	1
2821815	122.90	436.60	0	1
2821816	122.70	436.00	0	1
2821817	122.50	435.10	0	1
2821818	122.50	434.70	0	1
2821819	122.60	434.30	0	1
2821820	122.80	434.30	0	1
2821821	122.90	434.30	0	1
2821822	123.00	434.20	0	1
2821823	122.90	434.20	0	1
2821824	122.80	434.20	0	1
2821825	122.40	434.10	0	1
2821826	122.10	434.10	0	1
2821827	121.70	434.10	0	1
2821828	121.90	434.10	0	1
2821829	122.00	433.70	0	1
2821830	121.10	433.40	0	1
2821831	120.10	433.30	0	0
2821832	118.80	433.70	0	0
2821833	118.50	434.00	0	0
2821834	119.00	434.10	0	0
2821835	119.80	434.00	0	0
2821836	120.40	433.90	0	0
2821837	120.00	433.80	0	0
2821838	119.90	433.90	0	0
2821839	119.90	434.80	0	0
2821840	119.50	435.40	0	0
2821841	118.80	436.00	0	0
2821842	118.70	435.80	0	0
2821843	119.30	435.70	0	0
2821844	119.90	435.70	0	0
2821845	120.10	435.60	0	0
2821846	120.10	435.60	0	0
2821847	120.20	435.50	0	0
2821848	120.20	435.40	0	0
2821849	119.80	435.40	0	0
2821850	119.40	435.30	0	0
2821851	118.90	435.20	0	0
2821852	118.90	435.20	0	0
2821853	118.90	435.10	0	0
2821854	118.90	435.00	0	0
2821855	118.90	434.90	0	0
2821856	118.90	434.80	0	0
2821857	119.40	434.80	0	0
2821858	119.90	434.90	0	0
2821859	120.30	434.50	0	0
2821860	120.20	434.00	0	0
2821861	120.10	433.20	0	0
2821862	120.10	432.80	0	0
2821863	120.20	432.50	0	0
2821864	120.30	432.60	0	0
2821865	120.00	433.40	0	0
2821866	119.40	434.20	0	0
2821867	119.00	435.20	0	0
2821868	118.80	435.70	0	0
2821869	119.10	436.30	0	0
2821870	118.70	436.50	0	0
2821871	118.40	436.50	0	0
2821872	118.50	436.50	0	0
2821873	118.90	436.50	0	0
2821874	119.30	436.50	0	0
2821875	119.50	436.60	0	0
2821876	119.80	436.70	0	0
2821877	120.00	436.50	0	0
2821878	120.10	436.30	0	0
2821879	120.20	436.00	0	0
2821880	120.30	436.00	0	0
2821881	120.20	436.00	0	0
2821882	119.90	436.10	0	0
2821883	119.60	436.30	0	0
2821884	119.70	436.80	0	0
2821885	119.70	437.10	0	0
2821886	119.60	437.50	0	0
2821887	120.20	437.60	0	0
2821888	121.00	437.60	0	0
2821889	121.80	437.80	0	0
2821890	121.90	437.90	0	0
2821891	122.20	436.90	0	0
2821892	122.40	435.70	0	0
2821893	121.90	434.50	0	0
2821894	121.30	434.40	0	0
2821895	120.10	434.80	0	0
2821896	119.70	435.20	0	0
2821897	119.90	435.70	0	0
2821898	120.70	435.80	0	0
2821899	121.40	436.00	0	0
2821900	121.40	436.50	0	0
2821901	121.30	436.80	0	0
2821902	121.30	436.60	0	0
2821903	121.00	436.00	0	0
2821904	120.70	435.10	0	0
2821905	120.40	434.80	0	0
2821906	120.30	435.00	0	0
2821907	120.30	435.60	0	0
2821908	119.80	436.20	0	0
2821909	119.40	436.30	0	0
2821910	119.10	435.70	0	0
2821911	119.80	435.00	0	0
2821912	120.50	434.50	0	0
2821913	120.90	434.50	0	0
2821914	120.80	434.10	0	0
2821915	120.70	433.60	0	0
2821916	120.00	433.00	0	0
2821917	119.20	432.90	0	0
2821918	118.30	432.70	0	0
2821919	118.10	432.50	0	0
2821920	118.10	432.90	0	0
2821921	118.30	433.50	0	0
2821922	118.50	433.30	0	0
2821923	118.50	432.50	0	0
2821924	118.50	431.60	0	0
2821925	118.30	431.60	0	0
2821926	118.30	431.60	0	0
2821927	118.20	431.70	0	0
2821928	118.10	431.90	0	0
2821929	118.20	431.80	0	0
2821930	118.30	431.80	0	0
2821931	118.60	431.70	0	0
2821932	118.00	431.90	0	0
2821933	117.50	431.80	0	0
2821934	116.90	431.90	0	0
2821935	117.00	431.90	0	0
2821936	117.60	431.80	0	0
2821937	118.20	431.90	0	0
2821938	118.70	431.90	0	0
2821939	118.80	432.10	0	0
2821940	119.10	432.20	0	0
2821941	119.30	432.20	0	0
2821942	118.70	431.60	0	0
2821943	117.90	430.90	0	0
2821944	117.10	430.20	0	0
2821945	117.30	430.10	0	0
2821946	117.60	429.60	0	0
2821947	118.10	429.30	0	0
2821948	118.30	430.20	0	0
2821949	118.40	431.30	0	0
2821950	117.70	431.50	0	0
2821951	117.10	430.50	0	0
2821952	117.80	430.60	0	0
2821953	118.90	431.60	0	0
2821954	120.10	432.40	0	0
2821955	120.00	432.20	0	0
2821956	120.10	431.80	0	0
2821957	119.80	431.60	0	0
2821958	119.50	431.40	0	0
2821959	119.20	431.70	0	0
2821960	119.10	431.90	0	0
2821961	118.90	431.70	0	0
2821962	118.70	431.30	0	0
2821963	118.70	431.30	0	0
2821964	119.50	431.80	0	0
2821965	120.40	432.20	0	0
2821966	121.20	432.20	0	0
2821967	121.10	431.90	0	0
2821968	121.00	431.80	0	0
2821969	120.30	431.70	0	0
2821970	119.70	432.00	0	0
2821971	119.20	432.00	0	0
2821972	119.50	431.80	0	0
2821973	119.80	431.60	0	0
2821974	120.00	431.50	0	0
2821975	119.90	431.60	0	0
2821976	119.90	431.60	0	0
2821977	119.80	431.80	0	0
2821978	119.80	431.90	0	0
2821979	120.20	432.00	0	0
2821980	120.60	431.70	0	0
2821981	120.80	431.50	0	0
2821982	120.60	431.50	0	0
2821983	120.40	432.20	0	0
2821984	120.10	432.90	0	0
2821985	120.00	433.30	0	0
2821986	120.00	433.20	0	0
2821987	120.20	433.10	0	0
2821988	120.40	433.20	0	0
2821989	120.50	433.30	0	0
2821990	119.80	433.10	0	0
2821991	118.90	432.90	0	0
2821992	117.80	432.40	0	0
2821993	117.60	432.30	0	0
2821994	117.30	432.10	0	0
2821995	117.40	432.50	0	0
2821996	117.60	432.80	0	0
2821997	117.70	433.10	0	0
2821998	117.80	433.00	0	0
2821999	117.80	432.90	0	0
2822000	117.90	432.80	0	0
2822001	117.60	432.90	0	0
2822002	117.40	433.10	0	0
2822003	116.80	433.40	0	0
2822004	116.70	433.70	0	0
2822005	116.70	433.80	0	0
2822006	117.00	432.30	0	0
2822007	117.10	430.40	1	0
2822008	117.00	428.10	1	1
2822009	116.40	426.80	1	1
2822010	116.00	425.70	1	1
2822011	115.50	425.20	1	1
2822012	115.50	423.90	1	1
2822013	115.50	421.40	1	1
2822014	115.50	417.80	1	1
2822015	114.60	415.30	1	1
2822016	113.70	413.00	1	1
2822017	113.10	411.40	1	1
2822018	113.40	409.90	1	1
2822019	113.70	409.50	0	1
2822020	113.20	409.50	0	1
2822021	112.70	409.60	0	1
2822022	111.90	409.70	0	1
2822023	111.40	409.40	0	1
2822024	110.70	409.00	0	1
2822025	110.30	408.70	0	1
2822026	110.80	408.20	0	1
2822027	111.50	407.60	0	1
2822028	112.30	406.60	0	1
2822029	112.20	406.00	0	1
2822030	112.10	405.50	0	1
2822031	112.10	405.60	0	1
2822032	112.20	405.40	0	1
2822033	112.30	404.90	0	1
2822034	112.30	404.30	0	1
2822035	111.80	405.20	0	1
2822036	111.40	406.40	0	1
2822037	111.10	407.70	0	1
2822038	111.20	407.90	0	1
2822039	110.90	408.10	0	1
2822040	110.50	408.10	0	1
2822041	111.20	408.00	0	1
2822042	112.30	408.00	0	1
2822043	112.70	408.00	0	0
2822044	111.90	407.70	0	0
2822045	111.00	407.30	0	0
2822046	111.20	406.90	0	0
2822047	111.70	407.10	0	0
2822048	112.20	407.20	0	0
2822049	112.40	407.10	0	0
2822050	112.60	406.70	0	0
2822051	112.70	406.30	0	0
2822052	112.10	406.30	0	0
2822053	111.60	406.30	0	0
2822054	111.10	405.90	0	0
2822055	111.20	405.60	0	0
2822056	111.10	405.30	0	0
2822057	111.20	405.30	0	0
2822058	111.20	405.30	0	0
2822059	111.40	405.20	0	0
2822060	111.90	405.10	0	0
2822061	112.50	405.10	0	0
2822062	113.00	405.10	0	0
