SampleTime	X	Y	SacFlagEyeLink	SacFlagNystrom
2808357	454.80	362.60	0	0
2808358	454.90	362.30	0	0
2808359	454.30	362.00	0	0
2808360	453.40	362.30	0	0
2808361	452.50	362.50	0	0
2808362	452.60	362.70	0	0
2808363	453.10	362.70	0	0
2808364	453.50	362.20	0	0
2808365	453.00	361.70	0	0
2808366	452.40	362.00	0	0
2808367	452.00	362.80	0	0
2808368	452.10	362.90	0	0
2808369	452.20	362.30	0	0
2808370	452.60	361.70	0	0
2808371	452.90	361.70	0	0
2808372	453.20	361.70	0	0
2808373	452.90	361.70	0	0
2808374	452.50	361.60	0	0
2808375	452.30	361.30	0	0
2808376	452.40	361.00	0	0
2808377	452.90	360.90	0	0
2808378	453.40	360.80	0	0
2808379	453.90	360.70	0	0
2808380	454.00	360.60	0	0
2808381	454.10	360.40	0	0
2808382	453.90	360.30	0	0
2808383	453.60	360.10	0	0
2808384	453.20	359.90	0	0
2808385	453.10	359.90	0	0
2808386	453.50	361.00	0	0
2808387	453.80	362.10	0	0
2808388	454.10	362.90	0	0
2808389	453.90	362.80	0	0
2808390	453.80	362.70	0	0
2808391	453.90	362.20	0	0
2808392	453.90	361.80	0	0
2808393	453.90	361.40	0	0
2808394	453.90	361.50	0	0
2808395	454.00	361.70	0	0
2808396	454.30	361.80	0	0
2808397	454.60	361.90	0	0
2808398	454.20	361.80	0	0
2808399	453.70	361.80	0	0
2808400	453.10	361.80	0	0
2808401	453.00	361.70	0	0
2808402	452.90	361.60	0	0
2808403	453.00	361.50	0	0
2808404	453.30	361.40	0	0
2808405	453.80	361.10	0	0
2808406	454.20	360.90	0	0
2808407	454.40	360.60	0	0
2808408	454.40	360.30	0	0
2808409	454.60	360.00	0	0
2808410	454.80	361.00	0	0
2808411	455.00	362.20	0	0
2808412	455.00	363.20	0	0
2808413	454.90	363.10	0	0
2808414	454.70	362.70	0	0
2808415	454.30	362.50	0	0
2808416	454.20	362.20	0	0
2808417	454.30	362.20	0	0
2808418	454.90	362.40	0	0
2808419	455.10	362.70	0	0
2808420	455.00	362.90	0	0
2808421	454.60	362.90	0	0
2808422	453.70	362.80	0	0
2808423	453.00	362.60	0	0
2808424	452.30	362.40	0	0
2808425	452.10	362.10	0	0
2808426	451.90	361.80	0	0
2808427	452.30	361.50	0	0
2808428	452.80	361.40	0	0
2808429	452.80	361.60	0	0
2808430	452.20	361.80	0	0
2808431	451.60	362.10	0	0
2808432	451.60	362.10	0	0
2808433	451.20	362.10	0	0
2808434	450.90	362.10	0	0
2808435	450.60	361.50	0	0
2808436	450.50	361.00	0	0
2808437	450.60	360.50	0	0
2808438	450.80	360.60	0	0
2808439	451.10	360.80	0	0
2808440	451.30	361.00	0	0
2808441	451.50	361.30	0	0
2808442	451.80	361.50	0	0
2808443	452.20	362.30	0	0
2808444	452.50	362.90	0	0
2808445	452.70	362.90	0	0
2808446	452.70	362.20	0	0
2808447	452.10	361.30	0	0
2808448	451.40	361.30	0	0
2808449	450.60	361.30	0	0
2808450	450.40	361.60	0	0
2808451	450.90	362.50	0	0
2808452	451.60	363.40	0	0
2808453	452.20	364.20	0	0
2808454	452.10	363.90	0	0
2808455	452.10	363.40	0	0
2808456	452.20	362.60	0	0
2808457	452.40	362.00	0	0
2808458	452.30	362.30	0	0
2808459	452.20	363.30	0	0
2808460	452.00	364.40	0	0
2808461	452.10	365.20	0	0
2808462	452.40	365.60	0	0
2808463	452.20	365.40	0	0
2808464	451.90	364.90	0	0
2808465	451.80	364.10	0	0
2808466	452.10	363.80	0	0
2808467	452.50	363.50	0	0
2808468	452.50	363.50	0	0
2808469	452.60	363.20	0	0
2808470	452.70	363.10	0	0
2808471	453.50	363.50	0	0
2808472	454.20	364.10	0	0
2808473	453.90	364.80	0	0
2808474	452.90	364.90	0	0
2808475	451.90	365.00	0	0
2808476	451.90	364.90	0	0
2808477	452.90	364.40	0	0
2808478	453.90	363.90	0	0
2808479	455.00	363.50	0	0
2808480	455.00	363.60	0	0
2808481	454.90	363.90	0	0
2808482	454.60	364.20	0	0
2808483	454.10	364.60	0	0
2808484	453.50	364.80	0	0
2808485	453.10	364.40	0	0
2808486	453.30	363.80	0	0
2808487	453.70	363.10	0	0
2808488	453.10	363.10	0	0
2808489	452.20	363.30	0	0
2808490	451.40	363.50	0	0
2808491	451.80	363.70	0	0
2808492	452.20	364.20	0	0
2808493	452.50	364.70	0	0
2808494	452.60	364.50	0	0
2808495	452.80	363.80	0	0
2808496	452.90	363.20	0	0
2808497	453.00	363.50	0	0
2808498	453.10	363.80	0	0
2808499	453.40	364.20	0	0
2808500	453.90	364.40	0	0
2808501	454.30	364.20	0	0
2808502	454.40	363.90	0	0
2808503	454.10	363.70	0	0
2808504	452.90	363.80	0	0
2808505	451.90	363.90	0	0
2808506	451.10	363.90	0	0
2808507	451.40	364.10	0	0
2808508	451.60	364.40	0	0
2808509	452.10	364.90	0	0
2808510	452.80	365.20	0	0
2808511	453.40	365.00	0	0
2808512	453.70	363.70	0	0
2808513	453.40	362.30	0	0
2808514	452.50	362.30	0	0
2808515	451.80	363.10	0	0
2808516	451.10	364.30	0	0
2808517	451.00	364.50	0	0
2808518	451.00	364.70	0	0
2808519	451.00	364.60	0	0
2808520	451.10	364.30	0	0
2808521	450.80	364.00	0	0
2808522	450.60	363.70	0	0
2808523	450.40	363.50	0	0
2808524	450.50	363.50	0	0
2808525	450.10	363.60	0	0
2808526	449.70	363.10	0	0
2808527	449.50	362.60	0	0
2808528	449.80	362.30	0	0
2808529	450.80	362.80	0	0
2808530	451.50	363.40	0	0
2808531	452.00	363.60	0	0
2808532	451.70	363.70	0	0
2808533	451.50	363.80	0	0
2808534	451.60	363.80	0	0
2808535	451.70	363.70	0	0
2808536	451.40	363.40	0	0
2808537	451.10	363.00	0	0
2808538	450.90	362.50	0	0
2808539	450.40	362.30	0	0
2808540	449.80	362.10	0	0
2808541	449.30	362.10	0	0
2808542	449.30	362.40	0	0
2808543	449.30	362.80	0	0
2808544	449.40	363.50	0	0
2808545	449.50	363.70	0	0
2808546	449.60	363.90	0	0
2808547	449.60	363.70	0	0
2808548	449.30	363.20	0	0
2808549	449.00	362.90	0	0
2808550	449.40	362.60	0	0
2808551	450.10	362.60	0	0
2808552	450.50	362.60	0	0
2808553	450.30	362.60	0	0
2808554	450.00	362.50	0	0
2808555	450.30	363.10	0	0
2808556	450.50	363.70	0	0
2808557	450.80	363.80	0	0
2808558	450.80	363.40	0	0
2808559	450.80	363.00	0	0
2808560	450.70	363.20	0	0
2808561	450.70	363.30	0	0
2808562	450.70	363.40	0	0
2808563	450.80	363.30	0	0
2808564	451.30	363.20	0	0
2808565	451.80	363.90	0	0
2808566	451.20	364.80	0	0
2808567	450.30	365.40	0	0
2808568	449.40	364.90	0	0
2808569	449.60	364.60	0	0
2808570	449.50	364.50	0	0
2808571	449.60	363.90	0	0
2808572	449.60	363.10	0	0
2808573	449.60	362.80	0	0
2808574	449.50	363.30	0	0
2808575	449.80	364.10	0	0
2808576	450.10	364.70	0	0
2808577	450.30	365.20	0	0
2808578	450.60	365.40	0	0
2808579	451.10	365.40	0	0
2808580	451.60	365.60	0	0
2808581	451.80	365.70	0	0
2808582	452.00	365.40	0	0
2808583	452.00	365.00	0	0
2808584	451.90	364.30	0	0
2808585	451.50	364.00	0	0
2808586	451.10	363.90	0	0
2808587	450.90	363.90	0	0
2808588	450.90	363.90	0	0
2808589	451.00	364.20	0	0
2808590	451.10	364.50	0	0
2808591	451.70	364.90	0	0
2808592	452.20	364.70	0	0
2808593	452.60	364.40	0	0
2808594	452.50	364.20	0	0
2808595	452.40	364.20	0	0
2808596	452.30	364.30	0	0
2808597	452.20	364.30	0	0
2808598	452.20	364.60	0	0
2808599	452.20	364.80	0	0
2808600	452.10	365.00	0	0
2808601	452.00	364.90	0	0
2808602	451.90	365.20	0	0
2808603	451.10	365.60	0	0
2808604	450.30	366.00	0	0
2808605	449.50	366.00	0	0
2808606	449.40	366.00	0	0
2808607	449.40	365.70	0	0
2808608	449.80	365.40	0	0
2808609	450.30	365.00	0	0
2808610	450.90	364.80	0	0
2808611	451.40	364.80	0	0
2808612	451.90	365.10	0	0
2808613	452.20	365.40	0	0
2808614	452.10	366.00	0	0
2808615	451.90	366.50	0	0
2808616	451.60	366.50	0	0
2808617	450.90	366.00	0	0
2808618	450.40	365.70	0	0
2808619	449.90	365.90	0	0
2808620	449.80	366.20	0	0
2808621	449.50	366.30	0	0
2808622	449.20	366.50	0	0
2808623	449.00	366.60	0	0
2808624	448.90	366.60	0	0
2808625	449.30	366.60	0	0
2808626	449.70	366.60	0	0
2808627	450.20	366.60	0	0
2808628	450.10	367.10	0	0
2808629	449.90	367.90	0	0
2808630	449.70	368.60	0	0
2808631	449.50	368.30	0	0
2808632	449.40	367.70	0	0
2808633	450.00	367.20	0	0
2808634	450.80	367.00	0	0
2808635	450.90	366.80	0	0
2808636	450.30	366.60	0	0
2808637	450.00	366.80	0	0
2808638	450.30	366.90	0	0
2808639	450.50	367.60	0	0
2808640	450.40	368.30	0	0
2808641	450.20	369.00	0	0
2808642	450.20	369.00	0	0
2808643	449.90	369.10	0	0
2808644	449.80	368.80	0	0
2808645	449.30	368.60	0	0
2808646	449.10	368.20	0	0
2808647	449.00	368.00	0	0
2808648	449.20	368.00	0	0
2808649	449.40	368.30	0	0
2808650	450.10	368.90	0	0
2808651	450.70	369.40	0	0
2808652	451.20	369.20	0	0
2808653	451.30	368.70	0	0
2808654	451.30	368.30	1	0
2808655	451.40	368.20	1	0
2808656	451.30	368.10	1	1
2808657	451.30	368.00	1	1
2808658	451.40	368.00	1	1
2808659	454.10	368.60	1	1
2808660	456.70	369.30	1	1
2808661	461.10	369.90	1	1
2808662	465.10	369.80	1	1
2808663	470.10	371.00	1	1
2808664	475.20	372.10	1	1
2808665	478.90	373.00	1	1
2808666	483.20	372.70	1	1
2808667	485.40	372.40	1	1
2808668	487.10	370.80	1	1
2808669	488.00	369.20	1	1
2808670	489.00	367.70	1	1
2808671	489.70	367.70	1	1
2808672	489.30	367.80	1	1
2808673	488.10	367.80	0	1
2808674	487.20	368.10	0	1
2808675	486.10	368.50	0	1
2808676	485.60	369.00	0	1
2808677	484.90	370.00	0	1
2808678	483.80	371.00	0	1
2808679	482.90	371.70	0	1
2808680	482.10	371.70	0	1
2808681	482.10	371.60	0	1
2808682	483.00	371.50	0	1
2808683	483.90	371.50	0	0
2808684	484.80	371.50	0	0
2808685	485.40	371.50	0	0
2808686	486.00	371.60	0	0
2808687	486.70	371.50	0	0
2808688	486.80	371.40	0	0
2808689	486.90	371.80	0	0
2808690	486.80	372.50	0	0
2808691	486.80	373.20	0	0
2808692	487.00	373.60	0	0
2808693	487.20	373.70	0	0
2808694	487.30	374.00	0	0
2808695	486.80	374.20	0	0
2808696	486.40	373.90	0	0
2808697	486.40	373.50	0	0
2808698	486.90	373.10	0	0
2808699	487.10	373.30	0	0
2808700	487.10	374.30	0	0
2808701	487.30	375.20	0	0
2808702	487.50	375.90	0	0
2808703	487.70	375.60	0	0
2808704	487.60	375.40	0	0
2808705	487.70	375.30	0	0
2808706	488.00	375.40	0	0
2808707	487.80	375.30	0	0
2808708	486.70	375.20	0	0
2808709	485.60	375.50	0	0
2808710	485.70	375.90	0	0
2808711	486.40	376.20	0	0
2808712	487.20	376.10	0	0
2808713	487.10	376.10	0	0
2808714	487.10	376.10	0	0
2808715	487.20	376.10	0	0
2808716	487.40	376.10	0	0
2808717	487.30	376.60	0	0
2808718	487.20	377.10	0	0
2808719	487.10	377.30	0	0
2808720	486.90	376.90	0	0
2808721	486.50	376.60	0	0
2808722	486.20	376.50	0	0
2808723	486.40	376.80	0	0
2808724	486.70	377.10	0	0
2808725	487.00	376.80	0	0
2808726	487.00	376.20	0	0
2808727	487.00	375.70	0	0
2808728	486.90	375.70	0	0
2808729	486.60	375.60	0	0
2808730	486.30	375.60	0	0
2808731	487.00	375.90	0	0
2808732	488.00	376.00	0	0
2808733	488.00	376.20	0	0
2808734	487.10	376.10	0	0
2808735	486.20	376.10	0	0
2808736	486.10	376.00	0	0
2808737	486.10	375.90	0	0
2808738	486.00	375.90	0	0
2808739	486.00	376.30	0	0
2808740	486.20	376.70	0	0
2808741	486.00	377.30	0	0
2808742	485.90	377.80	0	0
2808743	486.10	378.40	0	0
2808744	486.60	377.70	0	0
2808745	487.00	376.70	0	0
2808746	486.90	375.80	0	0
2808747	486.80	376.00	0	0
2808748	487.50	375.80	0	0
2808749	488.20	375.50	0	0
2808750	488.90	375.30	0	0
2808751	488.90	375.60	0	0
2808752	488.90	375.80	0	0
2808753	488.90	375.70	0	0
2808754	488.90	375.70	0	0
2808755	488.90	375.70	0	0
2808756	489.10	375.80	0	0
2808757	489.30	375.80	0	0
2808758	488.60	375.80	0	0
2808759	487.80	375.90	0	0
2808760	487.00	375.90	0	0
2808761	487.40	376.00	0	0
2808762	488.10	376.10	0	0
2808763	488.70	376.10	0	0
2808764	488.10	376.10	0	0
2808765	487.10	376.10	0	0
2808766	486.20	375.90	0	0
2808767	487.10	375.70	0	0
2808768	488.00	375.60	0	0
2808769	488.80	376.10	0	0
2808770	488.50	376.50	0	0
2808771	487.90	377.10	0	0
2808772	487.40	377.40	0	0
2808773	487.00	377.30	0	0
2808774	487.10	376.80	0	0
2808775	487.10	376.50	0	0
2808776	487.00	376.60	0	0
2808777	487.10	376.50	0	0
2808778	487.20	376.20	0	0
2808779	488.00	375.90	0	0
2808780	488.60	375.80	0	0
2808781	489.30	375.60	0	0
2808782	489.30	375.40	0	0
2808783	489.40	375.30	0	0
2808784	489.40	375.70	0	0
2808785	489.10	376.20	0	0
2808786	488.70	377.00	0	0
2808787	488.30	377.30	0	0
2808788	488.50	377.50	0	0
2808789	488.80	377.40	0	0
2808790	489.00	377.30	0	0
2808791	488.70	377.30	0	0
2808792	488.40	377.10	0	0
2808793	488.30	376.90	0	0
2808794	487.80	376.90	0	0
2808795	487.20	376.90	0	0
2808796	486.60	376.80	0	0
2808797	486.40	376.50	0	0
2808798	486.30	376.20	0	0
2808799	486.10	376.00	0	0
2808800	486.80	375.80	0	0
2808801	487.30	376.00	0	0
2808802	487.70	376.20	0	0
2808803	487.60	376.00	0	0
2808804	487.50	375.50	0	0
2808805	487.60	375.20	0	0
2808806	487.50	375.30	0	0
2808807	487.30	375.40	0	0
2808808	487.20	375.30	0	0
2808809	487.30	375.10	0	0
2808810	487.20	374.90	0	0
2808811	487.20	374.60	0	0
2808812	487.10	374.50	0	0
2808813	487.30	374.50	0	0
2808814	487.70	374.40	0	0
2808815	488.00	374.40	0	0
2808816	487.90	374.90	0	0
2808817	487.10	375.50	0	0
2808818	486.40	375.40	0	0
2808819	485.80	374.70	0	0
2808820	486.30	374.20	0	0
2808821	486.50	375.40	0	0
2808822	486.60	376.50	0	0
2808823	486.80	377.00	0	0
2808824	488.00	376.00	0	0
2808825	489.20	375.00	0	0
2808826	489.30	374.50	0	0
2808827	488.70	374.80	0	0
2808828	488.10	375.20	0	0
2808829	487.60	375.50	0	0
2808830	487.20	375.50	0	0
2808831	486.80	375.20	0	0
2808832	486.90	374.90	0	0
2808833	486.80	375.20	0	0
2808834	486.70	375.40	0	0
2808835	487.60	375.70	0	0
2808836	488.70	375.80	0	0
2808837	489.40	375.70	0	0
2808838	489.10	374.60	0	0
2808839	489.20	373.70	0	0
2808840	489.60	373.00	0	0
2808841	489.80	373.10	0	0
2808842	489.50	373.10	0	0
2808843	489.30	373.10	0	0
2808844	489.60	373.10	0	0
2808845	489.80	373.10	0	0
2808846	489.70	373.20	0	0
2808847	489.20	373.00	0	0
2808848	488.90	372.90	0	0
2808849	489.10	372.70	0	0
2808850	489.50	372.90	0	0
2808851	489.70	373.30	0	0
2808852	489.60	373.70	0	0
2808853	489.30	374.00	0	0
2808854	489.20	374.00	0	0
2808855	489.10	373.20	0	0
2808856	489.30	372.30	0	0
2808857	489.40	371.50	0	0
2808858	489.60	371.60	0	0
2808859	489.80	371.90	0	0
2808860	490.00	372.20	0	0
2808861	490.20	372.30	0	0
2808862	490.20	372.00	0	0
2808863	489.50	371.70	0	0
2808864	488.80	371.40	0	0
2808865	488.40	371.80	0	0
2808866	488.60	372.10	0	0
2808867	488.80	372.40	0	0
2808868	488.80	372.40	0	0
2808869	489.00	372.40	0	0
2808870	489.20	372.30	0	0
2808871	488.80	372.20	0	0
2808872	488.50	372.20	0	0
2808873	488.70	372.10	0	0
2808874	489.20	371.90	0	0
2808875	489.70	371.80	0	0
2808876	489.50	371.80	0	0
2808877	489.50	371.50	0	0
2808878	489.80	371.30	0	0
2808879	490.10	371.20	0	0
2808880	490.20	371.40	0	0
2808881	490.10	371.70	0	0
2808882	489.80	371.90	0	0
2808883	489.80	372.00	0	0
2808884	490.00	372.30	0	0
2808885	490.20	372.60	0	0
2808886	490.20	372.90	0	0
2808887	490.20	373.00	0	0
2808888	490.20	373.30	0	0
2808889	490.20	373.50	0	0
2808890	490.10	373.20	0	0
2808891	490.10	372.70	0	0
2808892	490.10	372.20	0	0
2808893	489.40	372.10	0	0
2808894	488.40	372.10	0	0
2808895	487.40	372.20	0	0
2808896	487.40	372.20	0	0
2808897	488.00	372.10	0	0
2808898	489.00	371.80	0	0
2808899	489.70	371.60	0	0
2808900	489.80	371.70	0	0
2808901	489.60	372.00	0	0
2808902	489.40	372.10	0	0
2808903	489.50	372.00	0	0
2808904	489.80	371.90	0	0
2808905	490.30	371.80	0	0
2808906	490.70	371.90	0	0
2808907	491.30	372.10	0	0
2808908	491.70	372.00	0	0
2808909	492.40	371.70	0	0
2808910	492.70	371.30	0	0
2808911	492.60	371.50	0	0
2808912	492.00	371.80	0	0
2808913	491.10	372.10	0	0
2808914	490.40	372.30	0	0
2808915	490.10	372.90	0	0
2808916	490.20	373.40	0	0
2808917	490.30	373.40	0	0
2808918	490.30	373.30	0	0
2808919	490.40	373.40	0	0
2808920	490.50	373.30	0	0
2808921	490.50	373.10	0	0
2808922	490.40	372.30	0	0
2808923	490.30	371.80	0	0
2808924	490.40	371.30	0	0
2808925	490.60	371.30	0	0
2808926	490.20	371.40	0	0
2808927	489.60	371.40	0	0
2808928	489.20	371.50	0	0
2808929	489.30	371.60	0	0
2808930	489.70	371.60	0	0
2808931	490.00	371.70	0	0
2808932	490.30	371.80	0	0
2808933	490.40	371.90	0	0
2808934	490.50	371.80	0	0
2808935	490.50	371.70	0	0
2808936	490.40	371.70	0	0
2808937	490.10	371.80	0	0
2808938	489.60	371.80	0	0
2808939	489.20	371.90	0	0
2808940	488.70	371.90	0	0
2808941	488.50	371.90	0	0
2808942	488.40	371.90	0	0
2808943	488.60	371.80	0	0
2808944	488.80	371.80	0	0
2808945	488.80	372.00	0	0
2808946	489.30	372.20	0	0
2808947	489.90	372.30	0	0
2808948	490.30	371.60	0	0
2808949	490.00	370.90	0	0
2808950	489.80	370.20	0	0
2808951	489.80	370.30	0	0
2808952	489.80	370.80	0	0
2808953	489.70	371.20	0	0
2808954	489.70	371.40	0	0
2808955	489.70	371.40	0	0
2808956	489.80	371.40	0	0
2808957	489.70	371.40	0	0
2808958	489.70	371.20	0	0
2808959	489.90	370.90	0	0
2808960	490.10	371.30	0	0
2808961	490.30	371.60	0	0
2808962	490.10	371.50	0	0
2808963	489.80	371.00	0	0
2808964	490.20	370.40	0	0
2808965	490.80	371.10	0	0
2808966	491.70	371.80	0	0
2808967	491.90	372.20	0	0
2808968	491.00	371.80	0	0
2808969	489.90	371.50	0	0
2808970	488.70	371.60	0	0
2808971	488.60	371.80	0	0
2808972	488.50	371.90	0	0
2808973	488.50	371.60	0	0
2808974	488.80	371.00	0	0
2808975	489.20	370.40	0	0
2808976	489.50	370.30	0	0
2808977	489.60	370.60	0	0
2808978	490.30	371.00	0	0
2808979	491.10	371.10	0	0
2808980	490.90	371.40	0	0
2808981	490.10	371.60	0	0
2808982	490.00	371.80	0	0
2808983	490.60	372.10	0	0
2808984	491.20	372.30	0	0
2808985	491.20	372.40	0	0
2808986	491.50	371.80	0	0
2808987	491.90	371.50	0	0
2808988	492.20	371.40	0	0
2808989	492.20	371.20	0	0
2808990	492.20	371.10	0	0
2808991	492.20	371.00	0	0
2808992	492.20	371.30	0	0
2808993	491.50	371.20	0	0
2808994	490.80	371.30	0	0
2808995	490.30	371.30	0	0
2808996	490.50	371.10	0	0
2808997	490.80	370.90	0	0
2808998	490.80	371.00	0	0
2808999	490.80	371.40	0	0
2809000	490.90	371.70	0	0
2809001	491.10	371.70	0	0
2809002	491.30	371.70	0	0
2809003	491.40	371.70	0	0
2809004	491.40	371.80	0	0
2809005	491.30	372.00	0	0
2809006	491.30	372.20	0	0
2809007	491.10	372.50	0	0
2809008	491.00	372.40	0	0
2809009	491.10	372.30	0	0
2809010	491.30	372.40	0	0
2809011	491.50	372.60	0	0
2809012	491.50	372.20	0	0
2809013	491.40	371.50	0	0
2809014	491.30	371.30	0	0
2809015	491.30	371.60	0	0
2809016	491.50	371.90	0	0
2809017	491.70	372.00	0	0
2809018	491.90	372.20	0	0
2809019	492.20	372.30	0	0
2809020	492.70	372.70	0	0
2809021	493.00	373.00	0	0
2809022	492.20	372.60	0	0
2809023	491.00	372.30	0	0
2809024	489.70	372.30	0	0
2809025	489.50	372.90	0	0
2809026	489.70	372.50	0	0
2809027	490.50	371.70	0	0
2809028	491.20	371.50	0	0
2809029	491.70	372.00	0	0
2809030	491.80	372.40	0	0
2809031	491.80	372.20	0	0
2809032	491.70	372.30	0	0
2809033	491.60	372.30	0	0
2809034	491.70	372.40	0	0
2809035	491.90	372.30	0	0
2809036	491.90	372.50	0	0
2809037	491.90	372.70	0	0
2809038	491.90	372.80	0	0
2809039	492.00	373.20	0	0
2809040	492.00	373.60	0	0
2809041	492.00	373.00	0	0
2809042	492.00	371.90	0	0
2809043	491.90	370.40	0	0
2809044	491.40	370.10	0	0
2809045	491.10	370.40	0	0
2809046	490.80	371.10	0	0
2809047	490.80	371.40	0	0
2809048	490.70	371.10	0	0
2809049	490.40	370.70	0	0
2809050	490.60	370.40	0	0
2809051	491.10	370.10	0	0
2809052	491.20	370.30	0	0
2809053	491.30	370.50	0	0
2809054	491.30	370.60	0	0
2809055	491.70	370.50	0	0
2809056	491.50	370.60	0	0
2809057	490.90	370.90	0	0
2809058	490.40	371.20	0	0
2809059	490.10	371.50	0	0
2809060	490.10	371.50	0	0
2809061	490.20	371.30	0	0
2809062	490.10	371.10	0	0
2809063	489.80	371.00	0	0
2809064	489.60	371.40	0	0
2809065	489.50	371.80	0	0
2809066	489.80	372.40	0	0
2809067	490.00	372.60	0	0
2809068	490.20	371.80	0	0
2809069	490.10	371.00	0	0
2809070	490.20	370.70	0	0
2809071	490.20	371.30	0	0
2809072	490.30	371.90	0	0
2809073	490.30	371.90	1	0
2809074	491.30	371.90	1	1
2809075	493.00	372.70	1	1
2809076	494.80	373.50	1	1
2809077	495.90	375.10	1	1
2809078	497.30	376.40	1	1
2809079	498.60	378.60	1	1
2809080	500.20	380.00	1	1
2809081	501.20	381.00	1	1
2809082	502.60	382.20	1	1
2809083	503.70	383.40	1	1
2809084	504.50	384.70	1	1
2809085	505.70	384.90	1	1
2809086	506.70	385.10	0	1
2809087	508.10	385.40	0	1
2809088	508.70	385.80	0	1
2809089	509.20	386.20	0	1
2809090	507.80	386.70	0	1
2809091	506.40	387.20	0	1
2809092	505.00	387.70	0	1
2809093	504.30	387.50	0	1
2809094	503.40	387.20	0	1
2809095	502.30	387.00	0	1
2809096	502.00	386.90	0	1
2809097	501.70	386.60	0	1
2809098	501.60	386.60	0	1
2809099	501.60	386.90	0	1
2809100	501.60	386.90	0	1
2809101	501.50	386.30	0	1
2809102	501.30	385.50	0	1
2809103	501.50	385.00	0	1
2809104	502.20	384.80	0	1
2809105	503.40	384.80	0	1
2809106	504.40	384.40	0	1
2809107	505.00	383.90	0	1
