SampleTime	X	Y	SacFlagEyeLink	SacFlagNystrom
2832941	480.50	402.70	0	0
2832942	480.80	401.70	0	0
2832943	481.10	400.80	0	0
2832944	481.50	400.80	0	0
2832945	481.70	400.80	0	0
2832946	481.80	400.20	0	0
2832947	481.90	399.70	0	0
2832948	481.90	399.20	0	0
2832949	481.90	399.40	0	0
2832950	482.40	399.40	0	0
2832951	482.80	399.40	0	0
2832952	483.30	399.80	0	0
2832953	483.30	400.30	0	0
2832954	483.10	401.10	0	0
2832955	482.90	401.50	0	0
2832956	482.70	401.30	0	0
2832957	482.70	400.80	0	0
2832958	482.80	399.70	0	0
2832959	483.00	399.20	0	0
2832960	483.10	399.20	0	0
2832961	483.10	399.80	0	0
2832962	482.10	400.30	0	0
2832963	481.30	400.20	0	0
2832964	480.90	400.10	0	0
2832965	481.50	399.50	0	0
2832966	482.00	398.90	0	0
2832967	482.40	398.20	0	0
2832968	482.60	398.10	0	0
2832969	482.70	398.20	0	0
2832970	482.80	398.30	0	0
2832971	482.60	397.90	0	0
2832972	482.50	397.40	0	0
2832973	482.10	397.30	0	0
2832974	481.80	397.50	0	0
2832975	482.10	397.60	0	0
2832976	482.50	397.30	0	0
2832977	483.10	397.00	0	0
2832978	483.10	397.00	0	0
2832979	483.20	396.90	0	0
2832980	483.30	396.90	0	0
2832981	483.10	396.80	0	0
2832982	482.30	396.80	0	0
2832983	481.40	397.80	0	0
2832984	480.50	398.80	0	0
2832985	480.20	399.50	0	0
2832986	481.00	398.80	0	0
2832987	482.10	398.10	0	0
2832988	483.20	398.20	0	0
2832989	483.00	398.80	0	0
2832990	482.80	398.70	0	0
2832991	482.70	398.20	0	0
2832992	483.00	397.70	0	0
2832993	483.20	398.50	0	0
2832994	482.30	399.20	0	0
2832995	481.20	399.60	0	0
2832996	480.50	399.40	0	0
2832997	480.70	399.20	0	0
2832998	480.70	399.30	0	0
2832999	480.40	399.30	0	0
2833000	480.90	398.60	0	0
2833001	481.60	397.90	0	0
2833002	482.10	397.20	0	0
2833003	481.90	397.20	0	0
2833004	481.70	397.20	0	0
2833005	481.60	397.10	0	0
2833006	481.60	397.80	0	0
2833007	481.70	398.60	0	0
2833008	482.30	399.40	0	0
2833009	482.70	399.10	0	0
2833010	482.50	398.90	0	0
2833011	481.80	398.70	0	0
2833012	481.30	398.80	0	0
2833013	481.50	398.70	0	0
2833014	481.60	398.70	0	0
2833015	481.60	398.70	0	0
2833016	481.90	398.70	0	0
2833017	482.10	398.30	0	0
2833018	482.40	397.80	0	0
2833019	482.30	397.60	0	0
2833020	482.10	397.90	0	0
2833021	481.80	398.10	0	0
2833022	481.30	397.90	0	0
2833023	481.10	397.70	0	0
2833024	480.70	399.00	0	0
2833025	480.50	400.30	0	0
2833026	480.50	401.50	0	0
2833027	480.80	401.40	0	0
2833028	480.80	401.30	0	0
2833029	480.60	400.80	0	0
2833030	481.10	400.30	0	0
2833031	481.90	399.40	0	0
2833032	482.10	399.00	0	0
2833033	481.30	398.80	0	0
2833034	480.60	399.00	0	0
2833035	480.30	399.20	0	0
2833036	480.30	399.30	0	0
2833037	480.40	399.40	0	0
2833038	480.60	399.30	0	0
2833039	480.80	399.20	0	0
2833040	480.80	399.00	0	0
2833041	480.80	399.00	0	0
2833042	480.70	398.90	0	0
2833043	480.70	398.40	0	0
2833044	480.80	398.10	0	0
2833045	481.00	398.30	0	0
2833046	481.10	399.00	0	0
2833047	481.30	399.70	0	0
2833048	481.30	399.40	0	0
2833049	481.40	399.00	0	0
2833050	481.50	398.60	0	0
2833051	481.60	398.50	0	0
2833052	481.80	398.50	0	0
2833053	481.50	398.50	0	0
2833054	481.10	398.50	0	0
2833055	480.60	398.90	0	0
2833056	480.10	399.30	0	0
2833057	479.80	399.70	0	0
2833058	480.10	399.80	0	0
2833059	480.90	399.90	0	0
2833060	481.60	400.00	0	0
2833061	481.60	400.20	0	0
2833062	481.60	400.60	0	0
2833063	481.60	401.00	0	0
2833064	481.70	401.40	0	0
2833065	481.70	401.10	0	0
2833066	481.50	400.60	0	0
2833067	481.30	400.00	0	0
2833068	481.30	399.80	0	0
2833069	481.50	399.80	0	0
2833070	481.50	399.50	0	0
2833071	481.20	399.20	0	0
2833072	481.00	399.20	0	0
2833073	481.00	399.60	0	0
2833074	481.10	399.90	0	0
2833075	481.40	399.80	0	0
2833076	481.60	399.40	0	0
2833077	481.60	399.20	0	0
2833078	480.50	399.30	0	0
2833079	479.30	399.30	0	0
2833080	478.70	399.10	0	0
2833081	479.20	398.90	0	0
2833082	479.70	399.00	0	0
2833083	480.10	398.70	0	0
2833084	480.50	398.50	0	0
2833085	480.00	398.20	0	0
2833086	479.20	398.40	0	0
2833087	478.50	398.40	0	0
2833088	478.40	398.90	0	0
2833089	478.30	399.40	0	0
2833090	478.60	399.10	0	0
2833091	478.90	398.30	0	0
2833092	479.10	397.30	0	0
2833093	478.80	397.30	0	0
2833094	479.10	397.50	0	0
2833095	479.40	397.80	0	0
2833096	479.20	398.20	0	0
2833097	478.50	398.20	0	0
2833098	478.20	398.50	0	0
2833099	478.80	398.60	0	0
2833100	479.30	398.60	0	0
2833101	479.40	398.50	0	0
2833102	479.40	398.40	0	0
2833103	479.60	398.20	0	0
2833104	479.80	397.70	0	0
2833105	479.80	397.30	0	0
2833106	479.80	396.80	0	0
2833107	479.90	396.50	0	0
2833108	480.00	396.70	0	0
2833109	480.10	397.10	0	0
2833110	479.80	397.50	0	0
2833111	479.40	397.50	0	0
2833112	479.40	397.50	0	0
2833113	479.80	397.50	0	0
2833114	480.20	397.40	0	0
2833115	480.40	397.20	0	0
2833116	480.50	396.90	0	0
2833117	480.70	396.50	0	0
2833118	480.70	396.40	0	0
2833119	481.10	396.30	0	0
2833120	481.40	396.20	0	0
2833121	481.10	396.20	0	0
2833122	480.40	396.20	0	0
2833123	480.20	396.20	0	0
2833124	480.80	396.20	0	0
2833125	481.20	396.60	0	0
2833126	481.20	397.40	0	0
2833127	481.00	398.20	0	0
2833128	480.70	398.70	0	0
2833129	480.30	398.80	0	0
2833130	480.10	398.90	0	0
2833131	479.80	398.90	0	0
2833132	479.70	398.40	0	0
2833133	480.10	397.80	0	0
2833134	480.80	397.20	0	0
2833135	481.40	397.20	0	0
2833136	480.60	397.60	0	0
2833137	479.60	398.10	0	0
2833138	479.30	397.40	0	0
2833139	480.00	396.40	0	0
2833140	480.80	396.10	0	0
2833141	480.90	396.80	0	0
2833142	481.00	397.60	0	0
2833143	480.80	397.80	0	0
2833144	480.70	398.00	0	0
2833145	480.50	398.00	0	0
2833146	480.40	397.90	0	0
2833147	480.30	397.70	0	0
2833148	480.60	397.60	0	0
2833149	480.90	397.90	0	0
2833150	480.50	398.50	0	0
2833151	479.80	399.20	0	0
2833152	479.10	398.90	0	0
2833153	479.70	398.30	0	0
2833154	480.30	397.90	0	0
2833155	480.90	398.30	0	0
2833156	480.80	398.80	0	0
2833157	480.10	399.20	0	0
2833158	479.40	399.30	0	0
2833159	479.40	399.30	0	0
2833160	480.00	399.30	0	0
2833161	480.60	399.20	0	0
2833162	480.40	399.20	0	0
2833163	480.20	399.20	0	0
2833164	480.00	398.40	0	0
2833165	479.90	397.60	0	0
2833166	479.60	396.70	0	0
2833167	479.40	396.80	0	0
2833168	479.30	397.20	0	0
2833169	479.20	397.60	0	0
2833170	479.20	398.30	0	0
2833171	479.20	398.80	0	0
2833172	479.20	399.40	0	0
2833173	479.10	399.20	0	0
2833174	478.90	398.90	0	0
2833175	479.00	398.50	0	0
2833176	479.50	398.50	0	0
2833177	479.90	399.00	0	0
2833178	479.70	399.60	0	0
2833179	479.20	400.20	0	0
2833180	478.40	401.00	0	0
2833181	478.00	401.70	0	0
2833182	477.60	402.30	0	0
2833183	477.40	402.10	0	0
2833184	477.30	401.90	0	0
2833185	477.60	401.80	0	0
2833186	478.00	401.90	0	0
2833187	478.10	401.50	0	0
2833188	477.80	401.00	0	0
2833189	477.50	400.50	0	0
2833190	477.40	400.50	0	0
2833191	477.30	400.60	0	0
2833192	477.10	400.70	0	0
2833193	477.00	400.80	0	0
2833194	476.80	400.90	0	0
2833195	477.00	400.60	0	0
2833196	477.30	400.30	0	0
2833197	477.90	399.40	0	0
2833198	478.30	398.90	0	0
2833199	479.00	398.50	0	0
2833200	479.60	398.60	0	0
2833201	480.20	398.70	0	0
2833202	479.10	398.70	0	0
2833203	477.60	399.40	0	0
2833204	476.30	400.20	0	0
2833205	476.50	401.40	0	0
2833206	476.90	401.90	0	0
2833207	477.00	402.40	0	0
2833208	476.90	402.40	0	0
2833209	476.60	402.10	0	0
2833210	476.50	401.80	0	0
2833211	476.10	401.40	0	0
2833212	475.80	401.70	0	0
2833213	476.60	402.00	0	0
2833214	477.70	402.20	0	0
2833215	478.90	402.10	0	0
2833216	478.70	402.10	0	0
2833217	478.90	401.60	0	0
2833218	479.00	401.10	0	0
2833219	478.90	400.80	0	0
2833220	478.70	401.60	0	0
2833221	478.60	402.40	0	0
2833222	478.70	402.10	0	0
2833223	478.40	401.20	0	0
2833224	478.10	400.80	0	0
2833225	478.50	401.30	0	0
2833226	479.20	401.60	0	0
2833227	480.10	401.60	0	0
2833228	480.20	401.50	0	0
2833229	480.40	401.50	0	0
2833230	480.40	401.40	0	0
2833231	480.40	401.40	1	0
2833232	480.40	401.40	1	0
2833233	480.20	401.70	1	0
2833234	479.70	401.90	1	0
2833235	478.70	401.80	1	0
2833236	477.20	400.90	1	0
2833237	475.50	399.20	1	1
2833238	473.50	396.70	1	1
2833239	469.20	394.70	1	1
2833240	465.40	393.30	1	1
2833241	459.40	391.10	1	1
2833242	453.70	389.10	1	1
2833243	446.00	385.10	1	1
2833244	438.80	383.10	1	1
2833245	432.90	380.80	1	1
2833246	425.90	378.60	1	1
2833247	419.30	376.10	1	1
2833248	412.50	372.60	1	1
2833249	406.10	369.30	1	1
2833250	400.30	366.50	1	1
2833251	394.70	364.90	1	1
2833252	391.80	364.90	1	1
2833253	388.40	364.70	1	1
2833254	385.20	364.40	1	1
2833255	380.40	364.50	1	1
2833256	376.80	364.10	1	1
2833257	373.10	361.50	1	1
2833258	368.60	358.80	1	1
2833259	363.40	355.60	1	1
2833260	357.60	353.50	1	1
2833261	352.90	351.20	1	1
2833262	350.00	349.40	1	1
2833263	346.40	346.90	1	1
2833264	343.10	342.80	1	1
2833265	338.20	338.60	1	1
2833266	334.40	334.50	1	1
2833267	331.00	332.30	1	1
2833268	327.50	328.70	1	1
2833269	324.10	326.30	1	1
2833270	320.70	323.00	1	1
2833271	317.00	321.50	1	1
2833272	314.10	319.30	1	1
2833273	310.50	317.20	1	1
2833274	308.80	313.60	1	1
2833275	306.70	310.40	1	1
2833276	304.90	308.00	1	1
2833277	303.10	305.60	1	1
2833278	301.90	303.50	1	1
2833279	301.90	301.30	1	1
2833280	301.90	300.80	1	1
2833281	302.10	300.80	1	1
2833282	302.20	301.20	1	1
2833283	302.60	301.40	0	1
2833284	302.90	302.20	0	1
2833285	302.00	303.00	0	1
2833286	300.80	303.70	0	1
2833287	299.60	303.80	0	1
2833288	299.60	304.20	0	1
2833289	298.80	304.50	0	1
2833290	297.90	305.10	0	1
2833291	297.30	305.40	0	1
2833292	297.50	305.10	0	1
2833293	297.90	303.50	0	1
2833294	298.10	301.90	0	1
2833295	298.40	300.80	0	1
2833296	298.00	299.90	0	1
2833297	297.80	299.00	0	1
2833298	297.60	298.10	0	1
2833299	298.10	298.10	0	1
2833300	298.30	298.20	0	1
2833301	298.40	298.40	0	1
2833302	298.20	298.50	0	1
2833303	298.10	298.30	0	1
2833304	297.90	298.10	0	1
2833305	297.80	298.10	0	1
2833306	297.70	298.10	0	1
2833307	297.70	298.00	0	1
2833308	297.70	298.00	0	1
2833309	297.60	298.30	0	1
2833310	297.50	299.10	0	1
2833311	297.20	299.90	0	1
2833312	297.00	300.20	0	1
2833313	297.10	300.10	0	1
2833314	297.40	300.00	0	0
2833315	297.80	300.00	0	0
2833316	297.60	300.50	0	0
2833317	297.40	301.10	0	0
2833318	297.20	301.30	0	0
2833319	297.00	300.80	0	0
2833320	296.90	300.40	0	0
2833321	296.80	300.40	0	0
2833322	296.80	300.10	0	0
2833323	296.80	299.90	0	0
2833324	296.70	299.60	0	0
2833325	296.60	299.70	0	0
2833326	296.60	299.70	0	0
2833327	296.70	299.80	0	0
2833328	297.00	299.80	0	0
2833329	297.40	299.80	0	0
2833330	297.60	299.90	0	0
2833331	297.20	300.10	0	0
2833332	296.80	299.90	0	0
2833333	296.50	299.30	0	0
2833334	296.50	298.50	0	0
2833335	296.50	298.40	0	0
2833336	296.40	298.60	0	0
2833337	296.20	298.80	0	0
2833338	296.20	298.70	0	0
2833339	296.50	298.70	0	0
2833340	297.00	298.70	0	0
2833341	297.40	298.80	0	0
2833342	297.60	299.30	0	0
2833343	297.30	299.70	0	0
2833344	297.00	299.60	0	0
2833345	296.90	299.10	0	0
2833346	297.20	298.60	0	0
2833347	297.40	298.60	0	0
2833348	297.00	298.60	0	0
2833349	296.50	298.50	0	0
2833350	296.60	298.40	0	0
2833351	297.40	298.50	0	0
2833352	298.20	298.80	0	0
2833353	298.40	299.20	0	0
2833354	298.30	299.60	0	0
2833355	298.30	299.80	0	0
2833356	298.20	300.00	0	0
2833357	298.80	299.70	0	0
2833358	299.40	299.50	0	0
2833359	299.20	299.20	0	0
2833360	298.30	299.10	0	0
2833361	297.40	299.10	0	0
2833362	297.20	299.00	0	0
2833363	297.00	298.90	0	0
2833364	297.30	298.70	0	0
2833365	297.50	298.70	0	0
2833366	297.80	299.20	0	0
2833367	298.30	299.70	0	0
2833368	299.00	300.00	0	0
2833369	299.40	299.70	0	0
2833370	299.20	299.50	0	0
2833371	299.10	299.20	0	0
2833372	299.30	299.10	0	0
2833373	299.40	298.80	0	0
2833374	299.20	298.60	0	0
2833375	299.00	299.10	0	0
2833376	298.90	299.80	0	0
2833377	299.00	300.30	0	0
2833378	299.00	299.80	0	0
2833379	299.00	299.40	0	0
2833380	298.50	299.40	0	0
2833381	298.10	299.60	0	0
2833382	297.70	299.70	0	0
2833383	297.80	299.50	0	0
2833384	298.00	299.40	0	0
2833385	298.20	299.30	0	0
2833386	298.40	299.40	0	0
2833387	298.60	299.90	0	0
2833388	298.70	300.50	0	0
2833389	299.10	301.00	0	0
2833390	299.50	301.00	0	0
2833391	299.70	301.00	0	0
2833392	299.40	300.90	0	0
2833393	299.10	300.80	0	0
2833394	298.70	300.70	0	0
2833395	298.40	300.50	0	0
2833396	298.10	300.20	0	0
2833397	298.40	299.90	0	0
2833398	299.00	299.70	0	0
2833399	299.50	299.80	0	0
2833400	300.30	300.00	0	0
2833401	301.10	300.10	0	0
2833402	301.20	300.00	0	0
2833403	299.90	299.70	0	0
2833404	298.60	299.30	0	0
2833405	298.10	299.10	0	0
2833406	298.10	298.90	0	0
2833407	298.70	298.50	0	0
2833408	299.30	298.10	0	0
2833409	299.70	297.70	0	0
2833410	299.60	297.40	0	0
2833411	299.50	297.50	0	0
2833412	299.60	297.60	0	0
2833413	299.20	297.40	0	0
2833414	298.90	297.00	0	0
2833415	298.00	297.80	0	0
2833416	297.50	298.90	0	0
2833417	298.00	299.90	0	0
2833418	299.00	299.90	0	0
2833419	299.80	299.90	0	0
2833420	299.70	300.00	0	0
2833421	299.30	299.50	0	0
2833422	298.60	298.90	0	0
2833423	298.00	298.40	0	0
2833424	297.40	298.50	0	0
2833425	297.30	298.70	0	0
2833426	297.10	299.10	0	0
2833427	297.00	299.60	0	0
2833428	297.40	299.90	0	0
2833429	297.90	299.90	0	0
2833430	298.40	299.50	0	0
2833431	298.40	299.00	0	0
2833432	298.40	299.00	0	0
2833433	298.60	299.40	0	0
2833434	298.70	299.60	0	0
2833435	298.90	299.50	0	0
2833436	299.00	299.40	0	0
2833437	298.30	299.50	0	0
2833438	297.70	298.70	0	0
2833439	297.40	297.70	0	0
2833440	297.50	297.70	0	0
2833441	297.60	298.70	0	0
2833442	297.10	299.20	0	0
2833443	297.00	298.70	0	0
2833444	296.80	298.20	0	0
2833445	296.80	298.20	0	0
2833446	296.60	298.90	0	0
2833447	296.40	299.50	0	0
2833448	296.20	299.80	0	0
2833449	296.50	299.40	0	0
2833450	296.90	299.10	0	0
2833451	297.30	299.20	0	0
2833452	297.90	299.30	0	0
2833453	298.30	299.30	0	0
2833454	298.70	299.90	0	0
2833455	298.70	300.50	0	0
2833456	298.70	300.80	0	0
2833457	298.70	300.60	0	0
2833458	298.70	300.80	0	0
2833459	298.70	301.20	0	0
2833460	299.20	301.60	0	0
2833461	299.70	301.40	0	0
2833462	300.10	300.90	0	0
2833463	299.50	300.30	0	0
2833464	298.90	299.80	0	0
2833465	298.20	299.50	0	0
2833466	298.10	299.40	0	0
2833467	298.00	299.30	0	0
2833468	298.10	299.50	0	0
2833469	298.10	299.60	0	0
2833470	298.60	299.80	0	0
2833471	299.20	299.70	0	0
2833472	300.10	299.40	0	0
2833473	300.50	299.00	0	0
2833474	299.90	299.00	0	0
2833475	299.10	299.30	0	0
2833476	298.40	299.90	0	0
2833477	298.40	300.20	0	0
2833478	298.60	300.50	0	0
2833479	298.90	300.40	0	0
2833480	298.80	300.00	0	0
2833481	298.20	299.60	0	0
2833482	297.60	299.70	0	0
2833483	297.40	299.70	0	0
2833484	297.60	299.80	0	0
2833485	297.50	299.80	0	0
2833486	297.10	299.80	0	0
2833487	296.70	299.70	0	0
2833488	296.70	299.70	0	0
2833489	296.80	299.70	0	0
2833490	297.30	299.30	0	0
2833491	297.50	298.80	0	0
2833492	298.10	298.40	0	0
2833493	298.30	298.40	0	0
2833494	298.60	298.50	0	0
2833495	298.30	298.70	0	0
2833496	297.90	298.90	0	0
2833497	297.50	298.90	0	0
2833498	297.60	298.80	0	0
2833499	298.30	298.70	0	0
2833500	299.00	298.70	0	0
2833501	299.40	298.80	0	0
2833502	299.40	299.00	0	0
2833503	298.50	299.00	0	0
2833504	297.80	298.60	0	0
2833505	297.30	298.30	0	0
2833506	297.60	297.90	0	0
2833507	297.40	298.00	0	0
2833508	297.00	297.90	0	0
2833509	296.60	297.60	0	0
2833510	296.30	297.00	0	0
2833511	296.00	296.50	0	0
2833512	296.20	296.20	0	0
2833513	296.90	296.20	0	0
2833514	297.60	296.30	0	0
2833515	297.40	296.50	1	0
2833516	297.30	296.60	1	0
2833517	297.20	296.80	1	0
2833518	297.30	296.60	1	0
2833519	297.40	296.40	1	0
2833520	299.10	296.10	1	1
2833521	301.20	295.70	1	1
2833522	304.60	295.20	1	1
2833523	309.00	293.40	1	1
2833524	314.60	290.70	1	1
2833525	318.90	286.50	1	1
2833526	325.80	283.00	1	1
2833527	331.60	278.50	1	1
2833528	341.30	274.20	1	1
2833529	346.30	267.50	1	1
2833530	354.40	261.20	1	1
2833531	359.40	254.40	1	1
2833532	366.60	249.00	1	1
2833533	371.60	242.30	1	1
2833534	377.10	235.40	1	1
2833535	381.80	226.70	1	1
2833536	386.60	221.10	1	1
2833537	390.10	214.90	1	1
2833538	394.20	211.20	1	1
2833539	398.70	205.60	1	1
2833540	405.70	200.60	1	1
2833541	411.40	194.60	1	1
2833542	417.50	189.30	1	1
2833543	422.80	182.80	1	1
2833544	428.10	177.00	1	1
2833545	434.20	168.60	1	1
2833546	439.30	161.40	1	1
2833547	446.20	152.60	1	1
2833548	451.30	146.00	1	1
2833549	456.80	138.50	1	1
2833550	461.40	131.40	1	1
2833551	465.50	125.40	1	1
2833552	470.30	120.50	1	1
2833553	474.00	117.30	1	1
2833554	478.80	112.90	1	1
2833555	482.00	109.80	1	1
2833556	484.80	106.90	1	1
2833557	486.70	104.80	1	1
2833558	488.90	102.10	1	1
2833559	491.40	99.70	1	1
2833560	492.60	98.00	1	1
2833561	492.90	97.60	1	1
2833562	492.60	97.40	1	1
2833563	492.20	97.30	1	1
2833564	491.70	97.30	1	1
2833565	491.30	97.30	0	1
2833566	489.20	97.30	0	1
2833567	487.30	97.20	0	1
2833568	485.60	97.20	0	1
2833569	484.50	97.90	0	1
2833570	483.40	98.70	0	1
2833571	482.20	99.40	0	1
2833572	482.20	99.20	0	1
2833573	482.20	99.00	0	1
2833574	482.80	99.10	0	1
2833575	484.70	99.10	0	1
2833576	486.40	98.60	0	1
2833577	487.50	97.90	0	1
2833578	487.20	97.30	0	1
2833579	487.70	97.40	0	1
2833580	488.00	97.40	0	1
2833581	488.40	97.10	0	1
2833582	489.10	96.20	0	1
2833583	490.00	95.10	0	0
2833584	490.90	94.50	0	0
2833585	490.70	94.40	0	0
2833586	490.10	94.50	0	0
2833587	489.20	94.70	0	0
2833588	488.40	94.80	0	0
2833589	488.10	95.00	0	0
2833590	488.30	95.20	0	0
2833591	488.40	95.60	0	0
2833592	488.40	95.80	0	0
2833593	488.50	96.00	0	0
2833594	488.00	96.70	0	0
2833595	487.50	97.40	0	0
2833596	487.00	98.00	0	0
2833597	487.10	97.90	0	0
2833598	486.90	97.70	0	0
2833599	486.80	97.50	0	0
2833600	486.50	97.30	0	0
2833601	486.50	97.20	0	0
2833602	486.40	97.20	0	0
2833603	486.40	97.30	0	0
2833604	487.00	97.40	0	0
2833605	487.60	97.60	0	0
2833606	488.10	97.80	0	0
2833607	488.10	98.10	0	0
2833608	488.00	98.40	0	0
2833609	487.90	98.40	0	0
2833610	487.70	98.10	0	0
2833611	487.50	97.80	0	0
2833612	487.30	97.60	0	0
2833613	486.80	97.70	0	0
2833614	486.60	97.70	0	0
2833615	486.40	97.80	0	0
2833616	486.50	97.80	0	0
2833617	486.60	97.80	0	0
2833618	486.90	96.90	0	0
2833619	487.40	96.00	0	0
2833620	487.90	95.20	0	0
2833621	487.80	95.50	0	0
2833622	487.20	96.60	0	0
2833623	486.60	97.70	0	0
2833624	486.90	98.50	0	0
2833625	487.50	97.80	0	0
2833626	487.60	97.20	0	0
2833627	487.00	96.80	0	0
2833628	486.40	97.00	0	0
2833629	486.60	97.20	0	0
2833630	486.90	97.50	0	0
2833631	487.90	97.60	0	0
2833632	488.70	97.50	0	0
2833633	489.00	96.90	0	0
2833634	488.70	96.30	0	0
2833635	488.30	96.00	0	0
2833636	488.30	96.20	0	0
2833637	488.30	96.20	0	0
2833638	488.40	95.90	0	0
2833639	488.40	95.50	0	0
2833640	488.30	95.40	0	0
2833641	489.20	95.50	0	0
2833642	490.10	95.70	0	0
2833643	490.60	96.10	0	0
2833644	490.20	96.60	0	0
2833645	489.60	96.70	0	0
2833646	489.20	96.20	0	0
2833647	488.80	95.80	0	0
2833648	488.70	95.60	0	0
2833649	488.70	95.60	0	0
2833650	488.70	95.60	0	0
2833651	488.70	95.50	0	0
2833652	488.80	96.00	0	0
2833653	488.90	96.90	0	0
2833654	489.10	97.70	0	0
2833655	489.20	97.70	0	0
2833656	489.00	97.00	0	0
2833657	488.60	96.60	0	0
2833658	488.10	96.70	0	0
2833659	487.90	97.00	0	0
2833660	487.90	97.30	0	0
2833661	487.50	97.50	0	0
2833662	487.10	97.70	0	0
2833663	486.90	97.00	0	0
2833664	487.30	96.40	0	0
2833665	487.70	95.90	0	0
2833666	488.00	96.00	0	0
2833667	488.10	96.20	0	0
2833668	488.10	96.10	0	0
2833669	488.00	96.10	0	0
2833670	488.00	96.20	0	0
2833671	488.40	96.30	0	0
