SampleTime	X	Y	SacFlagEyeLink	SacFlagNystrom
2892060	492.10	369.50	1	0
2892061	491.70	369.30	1	0
2892062	491.40	369.10	1	0
2892063	490.90	369.50	1	1
2892064	490.10	370.20	1	1
2892065	489.30	370.90	1	1
2892066	486.90	370.90	1	1
2892067	484.60	370.80	1	1
2892068	480.20	370.80	1	1
2892069	474.10	371.20	1	1
2892070	466.90	371.50	1	1
2892071	459.90	370.40	1	1
2892072	453.30	369.20	1	1
2892073	445.00	368.10	1	1
2892074	434.70	367.40	1	1
2892075	426.80	366.30	1	1
2892076	417.80	364.40	1	1
2892077	408.90	363.50	1	1
2892078	398.80	362.60	1	1
2892079	389.80	362.10	1	1
2892080	381.90	361.70	1	1
2892081	373.70	361.00	1	1
2892082	366.10	360.60	1	1
2892083	359.00	360.30	1	1
2892084	352.00	360.30	1	1
2892085	344.30	360.10	1	1
2892086	336.20	359.80	1	1
2892087	329.00	358.80	1	1
2892088	322.10	357.80	1	1
2892089	314.60	356.10	1	1
2892090	306.80	354.30	1	1
2892091	298.40	352.50	1	1
2892092	291.60	351.30	1	1
2892093	284.00	349.70	1	1
2892094	277.80	348.00	1	1
2892095	270.90	346.10	1	1
2892096	265.70	345.40	1	1
2892097	260.60	344.70	1	1
2892098	256.50	344.40	1	1
2892099	251.50	343.80	1	1
2892100	245.90	343.00	1	1
2892101	239.80	342.30	1	1
2892102	234.40	342.10	1	1
2892103	228.50	342.20	1	1
2892104	223.00	342.30	1	1
2892105	217.90	342.40	1	1
2892106	213.90	342.70	1	1
2892107	209.70	342.80	1	1
2892108	206.50	343.00	1	1
2892109	205.00	343.00	1	1
2892110	205.00	343.40	1	1
2892111	205.20	343.90	1	1
2892112	206.70	344.50	1	1
2892113	209.00	344.60	1	1
2892114	211.90	344.80	1	1
2892115	213.50	344.90	1	1
2892116	216.10	345.20	1	1
2892117	217.80	345.00	1	1
2892118	219.70	344.50	1	1
2892119	219.90	343.90	1	1
2892120	219.20	343.50	1	1
2892121	218.20	343.10	0	1
2892122	216.90	342.70	0	0
2892123	216.40	342.10	0	0
2892124	214.80	341.50	0	0
2892125	213.60	340.70	0	0
2892126	211.80	340.40	0	0
2892127	211.30	340.20	0	0
2892128	210.70	340.30	0	0
2892129	210.70	340.30	0	0
2892130	210.90	340.10	0	0
2892131	211.10	339.80	0	0
2892132	211.00	339.80	0	0
2892133	210.70	340.10	0	0
2892134	210.30	340.80	0	0
2892135	210.30	341.40	0	0
2892136	210.30	341.70	0	0
2892137	210.30	341.60	0	0
2892138	210.30	341.30	0	0
2892139	210.20	341.10	0	0
2892140	210.00	341.00	0	0
2892141	210.00	341.00	0	0
2892142	210.00	341.00	0	0
2892143	209.90	341.00	0	0
2892144	209.90	341.00	0	0
2892145	209.90	341.40	0	0
2892146	210.40	341.80	0	0
2892147	210.90	342.20	0	0
2892148	210.80	342.30	0	0
2892149	210.20	342.90	0	0
2892150	210.20	343.10	0	0
2892151	210.80	343.40	0	0
2892152	211.80	343.10	0	0
2892153	212.20	343.40	0	0
2892154	212.50	343.60	0	0
2892155	212.70	343.90	0	0
2892156	212.80	343.90	0	0
2892157	213.00	343.30	0	0
2892158	213.10	342.60	0	0
2892159	212.40	342.00	0	0
2892160	211.60	341.90	0	0
2892161	210.80	342.40	0	0
2892162	210.70	342.80	0	0
2892163	211.10	343.20	0	0
2892164	211.70	343.10	0	0
2892165	212.70	342.90	0	0
2892166	213.30	342.60	0	0
2892167	213.20	342.50	0	0
2892168	212.60	342.50	0	0
2892169	212.00	342.50	0	0
2892170	211.90	342.60	0	0
2892171	212.10	342.70	0	0
2892172	212.50	342.70	0	0
2892173	212.90	342.70	0	0
2892174	212.90	343.50	0	0
2892175	212.60	344.30	0	0
2892176	212.40	345.20	0	0
2892177	212.00	345.30	0	0
2892178	211.70	345.00	0	0
2892179	211.80	344.50	0	0
2892180	211.90	344.10	0	0
2892181	212.20	344.20	0	0
2892182	212.10	344.30	0	0
2892183	212.10	344.30	0	0
2892184	211.80	344.30	0	0
2892185	211.80	343.50	0	0
2892186	212.10	342.70	0	0
2892187	212.30	342.00	0	0
2892188	212.00	342.10	0	0
2892189	211.50	342.50	0	0
2892190	211.40	342.60	0	0
2892191	211.50	342.70	0	0
2892192	211.70	342.50	0	0
2892193	211.70	342.40	0	0
2892194	211.70	342.00	0	0
2892195	211.80	341.40	0	0
2892196	211.90	340.80	0	0
2892197	212.00	340.60	0	0
2892198	212.20	340.80	0	0
2892199	212.30	341.30	0	0
2892200	212.20	341.80	0	0
2892201	211.70	342.00	0	0
2892202	211.10	342.10	0	0
2892203	210.60	342.20	0	0
2892204	210.20	342.30	0	0
2892205	210.20	342.50	0	0
2892206	210.30	342.70	0	0
2892207	210.30	342.30	0	0
2892208	210.20	341.90	0	0
2892209	209.90	341.40	0	0
2892210	209.70	341.40	0	0
2892211	209.60	342.00	0	0
2892212	209.50	342.70	0	0
2892213	209.40	343.30	0	0
2892214	209.70	343.30	0	0
2892215	210.10	343.40	0	0
2892216	210.50	343.60	0	0
2892217	210.00	343.90	0	0
2892218	209.70	344.20	0	0
2892219	209.40	344.40	0	0
2892220	209.30	344.50	0	0
2892221	209.10	344.60	0	0
2892222	209.00	344.80	0	0
2892223	208.90	344.90	0	0
2892224	208.60	344.80	0	0
2892225	208.30	344.70	0	0
2892226	208.40	344.70	0	0
2892227	209.40	344.50	0	0
2892228	210.30	344.70	0	0
2892229	211.20	344.80	0	0
2892230	211.30	345.30	0	0
2892231	210.70	345.50	0	0
2892232	210.10	345.60	0	0
2892233	209.50	345.50	0	0
2892234	209.40	345.40	0	0
2892235	209.30	345.30	0	0
2892236	209.30	344.90	0	0
2892237	209.50	344.10	0	0
2892238	209.80	343.60	0	0
2892239	210.20	343.20	0	0
2892240	210.30	343.10	0	0
2892241	210.10	343.00	0	0
2892242	209.80	342.80	0	0
2892243	209.40	342.70	0	0
2892244	209.10	342.70	0	0
2892245	208.70	342.70	0	0
2892246	208.60	342.70	0	0
2892247	208.80	342.70	0	0
2892248	209.00	342.60	0	0
2892249	209.10	342.60	0	0
2892250	209.30	342.90	0	0
2892251	209.50	343.30	0	0
2892252	209.80	343.60	0	0
2892253	209.90	343.60	0	0
2892254	210.10	343.60	0	0
2892255	210.60	343.60	0	0
2892256	211.20	343.60	0	0
2892257	211.70	343.40	0	0
2892258	211.40	343.20	0	0
2892259	210.80	343.40	0	0
2892260	210.30	343.60	0	0
2892261	210.40	343.80	0	0
2892262	210.50	343.70	0	0
2892263	210.40	343.40	0	0
2892264	210.40	343.00	0	0
2892265	210.40	342.70	0	0
2892266	210.50	342.60	0	0
2892267	210.80	342.90	0	0
2892268	210.90	343.20	0	0
2892269	210.80	343.20	0	0
2892270	210.40	343.00	0	0
2892271	209.80	342.70	0	0
2892272	209.50	342.40	0	0
2892273	209.30	342.10	0	0
2892274	209.30	342.00	0	0
2892275	209.90	342.40	0	0
2892276	210.40	342.70	0	0
2892277	210.50	342.90	0	0
2892278	210.10	343.40	0	0
2892279	210.00	344.00	0	0
2892280	210.70	344.40	0	0
2892281	211.40	344.30	0	0
2892282	212.10	344.20	0	0
2892283	212.50	344.10	0	0
2892284	212.40	343.90	0	0
2892285	211.90	344.10	0	0
2892286	211.40	344.30	0	0
2892287	211.00	344.50	0	0
2892288	210.60	344.10	0	0
2892289	210.40	343.70	0	0
2892290	210.60	343.20	0	0
2892291	210.80	342.90	0	0
2892292	210.70	342.70	0	0
2892293	210.50	342.80	0	0
2892294	210.40	342.80	0	0
2892295	210.30	342.60	0	0
2892296	210.50	342.70	0	0
2892297	210.70	342.90	0	0
2892298	210.50	343.20	0	0
2892299	210.20	343.20	0	0
2892300	210.00	343.20	0	0
2892301	210.00	343.20	0	0
2892302	210.10	343.20	0	0
2892303	210.10	343.30	0	0
2892304	210.30	343.30	0	0
2892305	210.40	343.30	0	0
2892306	210.60	343.10	0	0
2892307	210.30	342.90	0	0
2892308	209.90	342.90	0	0
2892309	210.00	342.80	0	0
2892310	210.40	342.60	0	0
2892311	210.70	342.40	0	0
2892312	210.40	342.10	0	0
2892313	210.10	342.00	0	0
2892314	209.80	342.20	0	0
2892315	209.70	342.50	0	0
2892316	209.80	342.50	0	0
2892317	209.80	341.90	0	0
2892318	209.60	341.30	0	0
2892319	209.00	341.10	0	0
2892320	208.40	341.50	0	0
2892321	209.00	341.80	0	0
2892322	209.80	342.00	0	0
2892323	210.10	342.10	0	0
2892324	209.50	342.60	0	0
2892325	208.90	343.10	0	0
2892326	209.20	343.40	0	0
2892327	209.40	343.40	0	0
2892328	209.80	343.00	0	0
2892329	210.00	342.60	0	0
2892330	210.00	342.40	0	0
2892331	209.30	342.70	0	0
2892332	208.70	343.00	0	0
2892333	208.00	342.90	0	0
2892334	208.10	342.30	0	0
2892335	208.10	341.70	0	0
2892336	208.20	341.60	0	0
2892337	208.20	342.10	0	0
2892338	208.30	342.60	0	0
2892339	208.30	342.40	0	0
2892340	208.40	342.20	0	0
2892341	208.40	342.10	0	0
2892342	208.20	342.00	0	0
2892343	208.00	341.70	0	0
2892344	208.10	341.00	0	0
2892345	208.40	340.60	0	0
2892346	208.70	340.80	0	0
2892347	208.70	341.20	0	0
2892348	208.70	341.70	0	0
2892349	208.70	341.70	0	0
2892350	208.50	341.60	0	0
2892351	208.10	341.50	0	0
2892352	207.70	341.40	0	0
2892353	207.60	341.50	0	0
2892354	207.60	341.60	0	0
2892355	207.50	341.70	0	0
2892356	207.60	341.60	0	0
2892357	207.80	341.60	0	0
2892358	208.70	341.60	0	0
2892359	209.60	341.70	0	0
2892360	209.60	341.70	0	0
2892361	208.80	341.40	0	0
2892362	207.70	341.10	0	0
2892363	207.40	341.30	0	0
2892364	207.20	341.80	0	0
2892365	207.20	342.50	0	0
2892366	207.30	342.80	0	0
2892367	207.30	343.10	0	0
2892368	207.70	343.10	0	0
2892369	208.10	342.70	0	0
2892370	209.00	342.20	0	0
2892371	209.40	341.60	0	0
2892372	209.60	341.40	0	0
2892373	209.40	341.90	0	0
2892374	209.30	342.60	0	0
2892375	209.30	343.30	0	0
2892376	209.30	343.50	0	0
2892377	209.20	343.90	0	0
2892378	209.20	344.10	0	0
2892379	209.30	344.00	0	0
2892380	210.20	343.70	0	0
2892381	211.00	343.70	0	0
2892382	211.50	344.00	0	0
2892383	211.30	344.30	0	0
2892384	211.40	344.00	0	0
2892385	211.80	343.60	0	0
2892386	212.60	343.30	0	0
2892387	213.10	343.70	0	0
2892388	212.60	344.00	0	0
2892389	211.70	344.10	0	0
2892390	210.80	343.90	0	0
2892391	210.50	343.70	0	0
2892392	210.00	343.90	0	0
2892393	209.50	344.20	0	0
2892394	209.20	344.10	0	0
2892395	209.10	343.70	0	0
2892396	209.10	343.20	0	0
2892397	209.10	343.10	0	0
2892398	209.70	343.40	0	0
2892399	210.20	343.80	0	0
2892400	210.80	344.10	0	0
2892401	210.90	344.00	0	0
2892402	210.80	343.60	0	0
2892403	210.00	343.20	0	0
2892404	209.30	343.00	0	0
2892405	208.60	343.00	0	0
2892406	208.70	343.30	0	0
2892407	208.80	343.40	0	0
2892408	209.00	343.30	0	0
2892409	209.30	342.80	0	0
2892410	209.50	342.40	0	0
2892411	209.70	342.60	0	0
2892412	209.90	343.00	0	0
2892413	209.80	343.40	0	0
2892414	209.80	343.40	0	0
2892415	209.80	343.30	0	0
2892416	209.90	343.10	0	0
2892417	210.10	342.60	0	0
2892418	210.00	342.40	0	0
2892419	209.70	342.30	0	0
2892420	209.70	342.70	0	0
2892421	210.00	343.10	0	0
2892422	210.30	343.50	0	0
2892423	210.40	343.70	0	0
2892424	210.50	343.60	0	0
2892425	210.60	343.50	0	0
2892426	210.50	343.50	0	0
2892427	210.20	343.50	0	0
2892428	209.80	343.60	0	0
2892429	209.70	343.50	0	0
2892430	210.00	343.40	0	0
2892431	210.40	343.30	0	0
2892432	209.90	343.30	0	0
2892433	209.10	343.20	0	0
2892434	209.00	343.00	0	0
2892435	209.80	342.90	0	0
2892436	210.20	342.90	0	0
2892437	209.80	342.90	0	0
2892438	209.40	343.00	0	0
2892439	209.30	343.30	0	0
2892440	209.20	343.40	0	0
2892441	210.10	343.20	0	0
2892442	211.10	342.80	0	0
2892443	211.00	342.70	0	0
2892444	209.80	342.80	0	0
2892445	209.00	342.90	0	0
2892446	209.30	342.90	0	0
2892447	210.00	342.90	0	0
2892448	210.20	342.90	0	0
2892449	210.50	343.00	0	0
2892450	210.40	342.90	0	0
2892451	210.20	342.80	0	0
2892452	210.10	343.00	0	0
2892453	210.20	343.30	0	0
2892454	210.20	343.40	1	0
2892455	210.20	343.30	1	0
2892456	210.10	343.20	1	0
2892457	210.20	343.30	1	1
2892458	210.30	343.60	1	1
2892459	210.70	344.60	1	1
2892460	211.50	345.50	1	1
2892461	213.90	349.10	1	1
2892462	215.70	352.30	1	1
2892463	218.40	358.10	1	1
2892464	220.40	362.30	1	1
2892465	224.90	368.30	1	1
2892466	229.60	374.10	1	1
2892467	234.70	380.90	1	1
2892468	237.40	387.70	1	1
2892469	239.50	392.90	1	1
2892470	241.90	399.10	1	1
2892471	244.20	404.60	1	1
2892472	246.70	409.50	1	1
2892473	247.60	413.40	1	1
2892474	249.10	417.10	1	1
2892475	249.60	421.10	1	1
2892476	250.20	425.00	1	1
2892477	250.00	429.10	1	1
2892478	249.30	434.90	1	1
2892479	248.20	441.30	1	1
2892480	245.30	447.80	1	1
2892481	242.90	453.30	1	1
2892482	240.30	458.50	1	1
2892483	239.40	464.80	1	1
2892484	238.70	471.50	1	1
2892485	238.60	477.10	1	1
2892486	238.20	482.50	1	1
2892487	237.60	487.70	1	1
2892488	237.10	492.00	1	1
2892489	237.20	495.70	1	1
2892490	237.00	498.20	1	1
2892491	236.70	500.20	1	1
2892492	236.20	500.80	1	1
2892493	236.00	500.80	1	1
2892494	236.00	500.70	1	1
2892495	236.20	499.10	1	1
2892496	236.50	497.50	1	1
2892497	236.80	494.50	1	1
2892498	237.00	491.40	1	1
2892499	237.20	488.00	1	1
2892500	237.40	485.30	1	1
2892501	238.10	484.00	1	1
2892502	239.10	483.10	1	1
2892503	240.10	483.00	1	1
2892504	240.60	483.50	1	0
2892505	240.80	485.30	1	0
2892506	240.70	487.10	0	0
2892507	240.50	489.70	0	0
2892508	240.00	491.10	0	0
2892509	239.50	493.30	0	0
2892510	240.20	495.10	0	0
2892511	241.10	496.90	0	0
2892512	240.90	498.20	0	0
2892513	239.80	498.40	0	0
2892514	238.60	498.60	0	0
2892515	238.60	498.30	0	0
2892516	238.80	498.00	0	0
2892517	239.00	496.90	0	0
2892518	239.60	496.00	0	0
2892519	239.90	495.20	0	0
2892520	240.00	495.50	0	0
2892521	239.80	495.70	0	0
2892522	239.70	496.40	0	0
2892523	239.30	496.90	0	0
2892524	238.90	496.10	0	0
2892525	238.50	494.90	0	0
2892526	238.00	494.00	0	0
2892527	237.50	494.40	0	0
2892528	237.00	494.80	0	0
2892529	237.10	494.90	0	0
2892530	237.00	495.00	0	0
2892531	236.80	494.90	0	0
2892532	236.50	494.40	0	0
2892533	236.30	494.00	0	0
2892534	236.70	493.60	0	0
2892535	237.10	493.50	0	0
2892536	237.50	493.40	0	0
2892537	237.40	493.50	0	0
2892538	237.40	493.50	0	0
2892539	237.90	493.10	0	0
2892540	238.30	492.70	0	0
2892541	239.00	492.30	0	0
2892542	239.20	492.30	0	0
2892543	239.30	492.60	0	0
2892544	238.80	492.90	0	0
2892545	238.40	493.20	0	0
2892546	238.20	493.60	0	0
2892547	238.50	494.10	0	0
2892548	238.70	494.70	0	0
2892549	238.60	494.80	0	0
2892550	238.40	495.00	0	0
2892551	238.10	494.80	0	0
2892552	238.00	494.50	0	0
2892553	238.20	494.40	0	0
2892554	238.40	494.40	0	0
2892555	238.60	494.00	0	0
2892556	238.40	493.40	0	0
2892557	238.40	492.80	0	0
2892558	238.60	492.80	0	0
2892559	238.80	492.80	0	0
2892560	239.00	493.00	0	0
2892561	239.20	493.30	0	0
2892562	239.30	493.40	0	0
2892563	239.30	493.40	0	0
2892564	239.50	492.90	0	0
2892565	239.60	492.60	0	0
2892566	239.40	492.10	0	0
2892567	238.80	491.90	0	0
2892568	238.10	492.10	0	0
2892569	237.90	492.60	0	0
2892570	237.90	493.30	0	0
2892571	237.80	493.70	0	0
2892572	237.70	493.90	0	0
2892573	237.40	494.10	0	0
2892574	237.20	494.90	0	0
2892575	237.40	495.50	0	0
2892576	237.80	495.00	0	0
2892577	238.20	493.90	0	0
2892578	237.90	493.30	0	0
2892579	237.80	493.80	0	0
2892580	237.60	494.30	0	0
2892581	238.00	494.20	0	0
2892582	238.50	494.40	0	0
2892583	239.00	494.60	0	0
2892584	239.10	494.70	0	0
2892585	239.70	495.00	0	0
2892586	240.20	495.20	0	0
2892587	240.60	495.40	0	0
2892588	240.50	495.40	0	0
2892589	240.40	495.50	0	0
2892590	239.70	495.70	0	0
2892591	239.10	495.00	0	0
2892592	238.60	494.30	0	0
2892593	238.60	493.70	0	0
2892594	238.50	494.00	0	0
2892595	238.50	494.10	0	0
2892596	238.20	494.00	0	0
2892597	238.00	494.00	0	0
