SampleTime	X	Y	SacFlagEyeLink	SacFlagNystrom
2874102	508.90	393.20	1	0
2874103	507.90	393.10	1	0
2874104	507.60	393.10	1	1
2874105	506.20	392.50	1	1
2874106	503.30	392.20	1	1
2874107	500.50	391.80	1	1
2874108	496.10	391.00	1	1
2874109	492.30	390.10	1	1
2874110	486.10	389.30	1	1
2874111	480.40	388.80	1	1
2874112	473.90	387.90	1	1
2874113	468.20	386.20	1	1
2874114	462.70	385.00	1	1
2874115	457.40	383.20	1	1
2874116	451.90	382.20	1	1
2874117	448.00	381.50	1	1
2874118	445.70	379.70	1	1
2874119	444.90	377.70	1	1
2874120	444.60	375.60	1	1
2874121	444.60	375.70	1	1
2874122	444.40	376.70	1	1
2874123	444.00	377.80	0	1
2874124	443.50	378.10	0	1
2874125	443.30	377.60	0	1
2874126	442.90	377.10	0	1
2874127	442.10	376.90	0	1
2874128	441.30	376.80	0	1
2874129	440.90	376.40	0	1
2874130	440.60	376.10	0	1
2874131	440.30	375.80	0	1
2874132	440.60	377.40	0	1
2874133	441.20	379.10	0	1
2874134	441.90	380.70	0	1
2874135	441.90	380.40	0	1
2874136	440.60	380.00	0	1
2874137	439.20	380.40	0	1
2874138	438.40	381.20	0	1
2874139	438.80	381.00	0	1
2874140	439.20	380.00	0	1
2874141	438.80	379.10	0	1
2874142	438.30	378.90	0	1
2874143	438.10	378.60	0	1
2874144	437.90	378.30	0	1
2874145	438.20	378.40	0	1
2874146	438.80	378.60	0	1
2874147	439.40	378.20	0	1
2874148	439.60	377.90	0	1
2874149	438.90	377.80	0	1
2874150	438.10	378.30	0	0
2874151	437.40	378.00	0	0
2874152	437.40	377.60	0	0
2874153	437.50	377.40	0	0
2874154	437.50	377.60	0	0
2874155	437.50	377.70	0	0
2874156	437.40	377.50	0	0
2874157	437.40	377.20	0	0
2874158	437.90	377.70	0	0
2874159	438.50	378.40	0	0
2874160	439.10	379.00	0	0
2874161	439.10	378.60	0	0
2874162	438.60	378.20	0	0
2874163	438.20	378.10	0	0
2874164	437.60	378.30	0	0
2874165	437.50	378.30	0	0
2874166	437.40	378.00	0	0
2874167	437.60	377.80	0	0
2874168	438.20	377.80	0	0
2874169	438.50	377.80	0	0
2874170	438.50	377.80	0	0
2874171	438.10	377.80	0	0
2874172	438.60	377.60	0	0
2874173	439.40	377.40	0	0
2874174	440.10	377.20	0	0
2874175	440.30	377.20	0	0
2874176	440.50	377.50	0	0
2874177	441.00	378.00	0	0
2874178	441.30	378.40	0	0
2874179	440.90	378.70	0	0
2874180	440.30	378.80	0	0
2874181	439.50	379.00	0	0
2874182	439.40	379.30	0	0
2874183	439.30	379.50	0	0
2874184	439.40	379.50	0	0
2874185	439.50	378.90	0	0
2874186	439.50	378.40	0	0
2874187	439.50	378.00	0	0
2874188	439.50	377.90	0	0
2874189	439.50	377.80	0	0
2874190	439.40	377.60	0	0
2874191	439.30	377.50	0	0
2874192	439.60	377.30	0	0
2874193	439.80	377.10	0	0
2874194	440.10	376.90	0	0
2874195	440.30	376.90	0	0
2874196	440.20	376.90	0	0
2874197	439.70	377.00	0	0
2874198	439.10	377.00	0	0
2874199	438.80	376.90	0	0
2874200	438.70	376.80	0	0
2874201	439.30	376.60	0	0
2874202	439.80	376.70	0	0
2874203	440.10	376.80	0	0
2874204	439.90	377.00	0	0
2874205	439.20	377.10	0	0
2874206	439.00	377.10	0	0
2874207	438.90	377.20	0	0
2874208	439.20	377.10	0	0
2874209	439.30	376.90	0	0
2874210	439.60	376.70	0	0
2874211	439.80	376.70	0	0
2874212	439.70	376.70	0	0
2874213	439.40	376.70	0	0
2874214	439.10	376.70	0	0
2874215	439.00	376.80	0	0
2874216	439.00	376.90	0	0
2874217	438.70	377.00	0	0
2874218	438.50	377.00	0	0
2874219	438.10	377.00	0	0
2874220	437.90	376.80	0	0
2874221	438.40	376.00	0	0
2874222	439.00	375.30	0	0
2874223	439.30	375.50	0	0
2874224	439.00	376.20	0	0
2874225	438.60	376.80	0	0
2874226	438.50	376.80	0	0
2874227	438.90	377.00	0	0
2874228	439.10	377.20	0	0
2874229	439.40	376.80	0	0
2874230	439.30	376.10	0	0
2874231	439.40	375.60	0	0
2874232	439.40	375.70	0	0
2874233	439.00	376.00	0	0
2874234	438.40	376.20	0	0
2874235	437.70	376.40	0	0
2874236	437.40	376.40	0	0
2874237	437.50	376.20	0	0
2874238	437.40	375.80	0	0
2874239	437.30	375.40	0	0
2874240	437.10	375.20	0	0
2874241	437.10	375.10	0	0
2874242	437.70	375.10	0	0
2874243	438.30	375.20	0	0
2874244	438.90	375.40	0	0
2874245	438.90	375.80	0	0
2874246	438.80	375.90	0	0
2874247	438.80	376.30	0	0
2874248	438.50	376.70	0	0
2874249	438.30	376.30	0	0
2874250	438.20	375.30	0	0
2874251	438.60	374.10	0	0
2874252	438.90	373.50	0	0
2874253	439.00	373.20	0	0
2874254	438.90	373.10	0	0
2874255	438.80	373.10	0	0
2874256	438.90	373.10	0	0
2874257	439.10	373.20	0	0
2874258	439.30	373.40	0	0
2874259	439.70	373.50	0	0
2874260	439.90	373.50	0	0
2874261	440.40	373.30	0	0
2874262	440.70	373.10	0	0
2874263	440.50	373.00	0	0
2874264	439.90	373.10	0	0
2874265	439.60	373.20	0	0
2874266	439.90	373.30	0	0
2874267	439.80	373.40	0	0
2874268	439.50	373.50	0	0
2874269	439.30	373.20	0	0
2874270	439.60	373.00	0	0
2874271	439.90	372.80	0	0
2874272	440.00	372.90	0	0
2874273	440.00	373.80	0	0
2874274	439.80	374.70	0	0
2874275	439.50	376.00	0	0
2874276	439.20	376.40	0	0
2874277	439.10	376.80	0	0
2874278	439.10	376.60	0	0
2874279	439.50	375.80	0	0
2874280	440.00	374.90	0	0
2874281	440.60	374.00	0	0
2874282	441.10	373.90	0	0
2874283	441.30	373.60	0	0
2874284	441.40	373.50	0	0
2874285	440.50	373.50	0	0
2874286	439.70	373.60	0	0
2874287	439.00	373.70	0	0
2874288	439.20	373.30	0	0
2874289	439.50	372.90	0	0
2874290	439.80	372.40	0	0
2874291	439.90	372.30	0	0
2874292	440.00	372.50	0	0
2874293	439.90	372.80	0	0
2874294	439.60	373.00	0	0
2874295	439.40	372.90	0	0
2874296	439.20	373.10	0	0
2874297	439.10	373.60	0	0
2874298	438.90	374.10	0	0
2874299	438.60	374.40	0	0
2874300	438.30	374.40	0	0
2874301	438.50	374.40	0	0
2874302	438.80	374.30	0	0
2874303	439.50	373.80	0	0
2874304	439.80	373.40	0	0
2874305	439.60	373.00	0	0
2874306	439.00	372.90	0	0
2874307	438.30	372.60	0	0
2874308	438.20	372.40	0	0
2874309	438.10	372.30	0	0
2874310	438.30	372.30	0	0
2874311	438.50	372.20	0	0
2874312	438.80	372.10	0	0
2874313	438.80	371.90	0	0
2874314	438.90	371.80	0	0
2874315	439.00	371.40	0	0
2874316	438.90	371.10	0	0
2874317	438.90	371.40	0	0
2874318	438.90	372.10	0	0
2874319	438.90	372.70	0	0
2874320	438.80	372.70	0	0
2874321	438.80	372.80	0	0
2874322	438.80	372.90	0	0
2874323	438.90	373.00	0	0
2874324	439.10	373.00	0	0
2874325	439.40	372.90	0	0
2874326	439.40	372.80	0	0
2874327	439.20	372.80	0	0
2874328	438.60	372.60	0	0
2874329	438.10	372.50	0	0
2874330	437.60	372.80	0	0
2874331	437.60	373.20	0	0
2874332	437.60	373.60	0	0
2874333	437.80	373.50	0	0
2874334	437.90	373.40	0	0
2874335	438.00	373.40	0	0
2874336	438.10	373.40	0	0
2874337	438.30	373.10	0	0
2874338	439.30	372.80	0	0
2874339	440.40	372.50	0	0
2874340	440.10	372.20	0	0
2874341	439.10	372.00	0	0
2874342	438.10	371.90	0	0
2874343	438.30	372.00	0	0
2874344	438.40	372.00	0	0
2874345	438.40	372.00	0	0
2874346	438.20	372.00	0	0
2874347	438.10	371.90	0	0
2874348	438.00	371.80	0	0
2874349	437.90	371.60	0	0
2874350	438.10	371.40	0	0
2874351	438.40	371.40	0	0
2874352	438.20	371.40	0	0
2874353	437.80	371.60	0	0
2874354	437.40	371.70	0	0
2874355	437.70	371.60	0	0
2874356	438.00	371.20	0	0
2874357	438.20	371.30	0	0
2874358	438.20	371.50	0	0
2874359	438.20	371.60	0	0
2874360	438.00	371.70	0	0
2874361	437.70	371.80	0	0
2874362	437.50	372.10	0	0
2874363	437.60	372.10	0	0
2874364	437.20	372.20	0	0
2874365	436.80	372.30	0	0
2874366	436.20	372.40	0	0
2874367	436.10	372.30	0	0
2874368	436.60	372.20	0	0
2874369	437.20	372.10	0	0
2874370	437.80	372.10	0	0
2874371	437.80	372.10	0	0
2874372	437.70	372.00	0	0
2874373	437.60	372.10	0	0
2874374	438.20	372.20	0	0
2874375	438.80	372.30	0	0
2874376	439.40	372.60	0	0
2874377	439.40	372.80	0	0
2874378	439.20	372.80	0	0
2874379	439.10	372.60	0	0
2874380	439.00	372.20	0	0
2874381	439.10	371.90	0	0
2874382	439.20	371.70	0	0
2874383	439.30	371.70	0	0
2874384	439.60	371.70	0	0
2874385	439.70	371.50	0	0
2874386	439.90	371.30	0	0
2874387	439.80	371.20	0	0
2874388	439.60	371.20	0	0
2874389	439.40	371.80	0	0
2874390	439.20	372.40	0	0
2874391	439.20	372.90	0	0
2874392	439.10	372.60	0	0
2874393	439.40	372.40	0	0
2874394	440.20	372.20	0	0
2874395	441.00	372.10	0	0
2874396	441.10	372.10	0	0
2874397	440.60	372.10	0	0
2874398	440.30	372.10	0	0
2874399	440.30	372.10	0	0
2874400	439.80	372.30	0	0
2874401	439.20	372.40	0	0
2874402	439.20	372.50	0	0
2874403	440.00	373.10	0	0
2874404	440.60	373.70	0	0
2874405	440.30	373.60	0	0
2874406	439.70	372.80	0	0
2874407	439.20	372.90	0	0
2874408	438.80	373.80	0	0
2874409	438.70	373.60	0	0
2874410	438.70	372.50	0	0
2874411	438.80	371.60	0	0
2874412	438.80	371.80	0	0
2874413	438.80	371.90	0	0
2874414	438.80	371.90	0	0
2874415	438.90	371.90	0	0
2874416	438.90	372.10	0	0
2874417	439.30	372.30	0	0
2874418	439.70	372.40	0	0
2874419	440.10	373.20	0	0
2874420	440.20	373.90	0	0
2874421	440.30	374.70	0	0
2874422	440.10	374.60	0	0
2874423	439.80	374.20	0	0
2874424	439.10	373.80	0	0
2874425	438.80	373.10	0	0
2874426	438.80	372.80	0	0
2874427	439.30	372.40	0	0
2874428	439.60	372.30	0	0
2874429	439.50	372.10	0	0
2874430	439.20	372.50	0	0
2874431	439.30	372.90	0	0
2874432	439.50	373.30	0	0
2874433	439.60	373.10	0	0
2874434	439.40	373.00	0	0
2874435	439.10	372.90	0	0
2874436	439.00	373.00	0	0
2874437	439.10	373.00	0	0
2874438	439.20	373.10	0	0
2874439	440.10	373.10	0	0
2874440	440.90	372.50	0	0
2874441	440.50	372.00	0	0
2874442	439.30	371.50	0	0
2874443	438.40	371.80	0	0
2874444	438.80	372.00	0	0
2874445	439.20	372.30	0	0
2874446	439.40	372.50	0	0
2874447	439.40	372.60	0	0
2874448	439.30	372.30	0	0
2874449	439.00	371.60	0	0
2874450	438.80	371.00	0	0
2874451	438.80	370.80	0	0
2874452	439.20	371.00	0	0
2874453	439.60	371.20	0	0
2874454	439.70	371.10	0	0
2874455	439.80	371.10	0	0
2874456	439.80	371.10	0	0
2874457	439.70	371.30	0	0
2874458	439.50	370.90	0	0
2874459	439.50	370.40	0	0
2874460	439.60	370.40	0	0
2874461	439.90	370.80	0	0
2874462	440.10	370.70	0	0
2874463	440.30	370.20	0	0
2874464	440.50	369.30	0	0
2874465	440.50	368.50	0	0
2874466	440.40	367.60	0	0
2874467	440.30	367.10	0	0
2874468	439.90	367.00	0	0
2874469	439.60	367.50	0	0
2874470	439.40	368.20	0	0
2874471	439.40	369.00	0	0
2874472	439.50	369.10	0	0
2874473	439.60	369.30	0	0
2874474	439.80	369.40	0	0
2874475	440.00	369.40	0	0
2874476	439.80	369.60	0	0
2874477	439.60	369.90	0	0
2874478	439.30	370.40	0	0
2874479	439.30	370.60	0	0
2874480	439.50	371.00	0	0
2874481	439.70	371.20	0	0
2874482	439.90	371.10	0	0
2874483	440.00	370.80	0	0
2874484	440.10	370.30	0	0
2874485	439.80	369.80	0	0
2874486	439.30	369.30	0	0
2874487	438.90	369.10	0	0
2874488	439.30	368.70	0	0
2874489	439.70	368.30	0	0
2874490	440.30	368.10	0	0
2874491	440.50	368.30	0	0
2874492	440.60	368.60	0	0
2874493	440.90	368.80	0	0
2874494	441.10	369.70	0	0
2874495	441.30	370.50	0	0
2874496	441.20	371.10	0	0
2874497	441.10	370.80	0	0
2874498	441.10	370.30	0	0
2874499	441.10	369.90	0	0
2874500	441.10	370.10	0	0
2874501	441.10	370.80	0	0
2874502	441.10	371.50	0	0
2874503	441.10	371.10	0	0
2874504	440.80	370.40	0	0
2874505	440.50	369.40	0	0
2874506	440.30	369.40	0	0
2874507	440.20	369.40	0	0
2874508	440.10	370.00	0	0
2874509	440.00	370.30	0	0
2874510	440.00	370.70	0	0
2874511	440.10	370.70	0	0
2874512	440.10	370.80	0	0
2874513	440.10	370.90	0	0
2874514	440.00	370.90	0	0
2874515	440.00	370.90	0	0
2874516	440.10	370.80	0	0
2874517	440.20	370.40	0	0
2874518	440.50	370.00	0	0
2874519	440.70	369.90	0	0
2874520	440.90	370.10	0	0
2874521	440.50	370.30	0	0
2874522	440.20	370.50	0	0
2874523	439.90	370.40	0	0
2874524	440.00	370.30	0	0
2874525	440.80	370.10	0	0
2874526	441.50	369.80	0	0
2874527	441.50	369.60	0	0
2874528	440.80	370.60	0	0
2874529	440.40	371.70	0	0
2874530	440.70	371.90	0	0
2874531	441.00	370.80	0	0
2874532	440.70	369.80	0	0
2874533	440.80	370.10	0	0
2874534	441.00	370.40	0	0
2874535	440.90	370.80	0	0
2874536	440.50	371.40	0	0
2874537	440.00	371.90	0	0
2874538	439.90	372.40	0	0
2874539	439.80	372.50	0	0
2874540	440.60	372.50	0	0
2874541	441.50	372.40	0	0
2874542	442.10	372.30	0	0
2874543	441.40	372.50	0	0
2874544	440.60	372.90	0	0
2874545	440.20	373.70	0	0
2874546	439.90	374.30	0	0
2874547	439.40	374.60	0	0
2874548	438.90	374.20	0	0
2874549	439.30	373.80	0	0
2874550	440.00	373.50	0	0
2874551	440.10	373.60	0	0
2874552	439.60	373.40	0	0
2874553	439.20	373.10	0	0
2874554	439.30	372.70	0	0
2874555	439.50	372.70	0	0
2874556	439.50	372.20	0	0
2874557	439.40	371.70	0	0
2874558	440.60	371.60	0	0
2874559	442.00	372.00	0	0
2874560	442.60	372.50	0	0
2874561	442.00	372.80	0	0
2874562	441.30	372.90	0	0
2874563	441.40	373.00	0	0
2874564	441.20	372.90	0	0
2874565	440.50	372.50	0	0
2874566	439.80	372.10	0	0
2874567	439.80	372.00	0	0
2874568	440.10	372.40	0	0
2874569	440.50	373.80	0	0
2874570	440.50	374.80	0	0
2874571	440.80	374.90	0	0
2874572	441.20	374.00	0	0
2874573	441.30	373.60	0	0
2874574	441.10	374.10	0	0
2874575	441.10	374.40	0	0
2874576	441.10	374.50	0	0
2874577	441.10	374.60	0	0
2874578	441.10	374.50	0	0
2874579	440.90	374.00	0	0
2874580	440.60	373.60	0	0
2874581	440.60	373.70	0	0
2874582	440.90	373.80	0	0
2874583	441.20	373.60	0	0
2874584	441.20	373.40	0	0
2874585	440.90	373.30	0	0
2874586	440.60	373.40	0	0
2874587	440.30	373.50	0	0
2874588	441.00	373.30	0	0
2874589	441.80	373.20	0	0
2874590	442.70	373.20	0	0
2874591	442.80	373.30	0	0
2874592	442.70	373.70	0	0
2874593	442.30	373.90	0	0
2874594	441.80	374.10	0	0
2874595	441.20	374.10	0	0
2874596	441.00	374.00	0	0
2874597	440.70	374.00	0	0
2874598	440.70	374.30	0	0
2874599	440.70	374.70	0	0
2874600	440.70	375.00	0	0
2874601	440.50	375.10	0	0
2874602	440.40	375.20	0	0
2874603	440.20	374.50	0	0
2874604	440.60	373.80	0	0
2874605	441.00	373.10	0	0
2874606	441.40	373.30	0	0
2874607	441.50	373.40	0	0
2874608	441.40	373.40	0	0
2874609	441.10	373.70	0	0
2874610	441.10	374.30	0	0
2874611	441.20	375.00	0	0
2874612	440.40	375.00	0	0
2874613	439.30	374.70	0	0
2874614	438.30	374.80	0	0
2874615	438.40	375.20	0	0
2874616	438.70	375.10	0	0
2874617	439.10	374.70	0	0
2874618	440.00	374.30	0	0
2874619	440.60	374.40	0	0
2874620	440.90	374.30	0	0
2874621	440.80	374.20	0	0
2874622	440.60	374.10	0	0
2874623	440.70	374.20	0	0
2874624	440.80	373.90	0	0
2874625	440.20	373.60	0	0
2874626	439.90	373.90	0	0
2874627	439.50	374.50	0	0
2874628	439.60	374.70	0	0
2874629	439.40	374.30	0	0
2874630	439.00	373.90	0	0
2874631	438.70	374.00	0	0
2874632	438.40	374.00	0	0
2874633	438.50	374.00	0	0
2874634	438.60	373.60	0	0
2874635	438.90	373.20	0	0
2874636	439.10	372.90	0	0
2874637	439.50	373.10	0	0
2874638	439.80	373.20	0	0
2874639	439.90	373.20	0	0
2874640	440.00	373.20	0	0
2874641	440.10	373.80	0	0
2874642	440.10	374.00	0	0
2874643	440.20	374.00	0	0
2874644	440.20	373.40	0	0
2874645	440.30	373.30	0	0
2874646	439.50	373.50	0	0
2874647	438.70	373.80	0	0
2874648	438.30	373.90	0	0
2874649	438.70	374.10	0	0
2874650	439.10	374.90	0	0
2874651	439.00	375.60	0	0
2874652	439.30	376.60	0	0
2874653	439.50	377.00	0	0
2874654	439.80	377.50	0	0
2874655	439.80	377.60	0	0
2874656	439.90	377.90	0	0
2874657	440.00	378.00	0	0
2874658	440.40	378.00	0	0
2874659	441.00	377.80	0	0
2874660	441.60	377.40	0	0
2874661	441.70	376.90	0	0
2874662	441.40	376.20	0	0
2874663	441.20	375.60	0	0
2874664	441.10	375.00	0	0
2874665	441.10	374.60	0	0
2874666	441.10	374.40	0	0
2874667	441.00	374.60	0	0
2874668	440.60	374.90	0	0
2874669	439.40	375.80	0	0
2874670	438.30	376.40	0	0
2874671	437.50	376.90	0	0
2874672	437.60	376.80	0	0
2874673	437.70	376.70	0	0
2874674	437.70	376.70	0	0
2874675	437.70	377.00	0	0
2874676	438.40	377.60	0	0
2874677	439.10	378.40	0	0
2874678	439.70	378.80	0	0
2874679	439.40	378.90	0	0
2874680	439.30	378.30	0	0
2874681	439.20	377.70	0	0
2874682	439.50	376.90	1	0
2874683	439.40	376.70	1	0
2874684	439.20	376.60	1	0
2874685	439.10	376.80	1	0
2874686	438.30	376.90	1	0
2874687	437.00	377.10	1	0
2874688	434.50	377.20	1	1
2874689	432.10	377.30	1	1
2874690	428.10	377.40	1	1
2874691	423.50	377.60	1	1
2874692	417.60	378.80	1	1
2874693	411.20	380.00	1	1
2874694	404.60	381.20	1	1
2874695	396.10	382.90	1	1
2874696	387.40	384.60	1	1
2874697	378.00	386.30	1	1
2874698	369.80	386.60	1	1
2874699	361.90	388.70	1	1
2874700	354.90	390.70	1	1
2874701	347.70	392.70	1	1
2874702	340.60	393.50	1	1
2874703	334.00	394.40	1	1
2874704	326.60	395.30	1	1
2874705	317.70	395.60	1	1
2874706	309.30	395.90	1	1
2874707	302.00	396.30	1	1
2874708	295.00	396.90	1	1
2874709	287.20	397.80	1	1
2874710	278.30	399.00	1	1
2874711	271.50	400.40	1	1
2874712	264.70	403.40	1	1
2874713	258.30	405.80	1	1
2874714	251.60	409.00	1	1
2874715	244.60	410.40	1	1
2874716	238.10	411.80	1	1
2874717	232.70	411.90	1	1
2874718	227.70	412.10	1	1
2874719	223.40	412.40	1	1
2874720	218.30	413.20	1	1
2874721	213.30	414.00	1	1
2874722	207.60	414.90	1	1
2874723	203.20	415.40	1	1
2874724	199.80	416.60	1	1
2874725	196.60	417.50	1	1
2874726	192.20	418.10	1	1
2874727	188.50	418.40	1	1
2874728	185.60	418.70	1	1
2874729	183.80	419.00	1	1
2874730	181.10	419.20	1	1
2874731	180.00	419.40	1	1
2874732	179.30	419.90	1	1
2874733	179.60	420.20	1	1
2874734	180.00	420.10	0	1
2874735	180.60	419.70	0	1
2874736	182.70	419.30	0	1
2874737	184.80	419.40	0	1
2874738	186.80	419.50	0	1
2874739	187.10	419.40	0	1
2874740	187.50	419.30	0	1
2874741	187.60	419.20	0	1
2874742	186.70	419.50	0	1
2874743	185.70	419.60	0	1
2874744	184.60	419.50	0	1
2874745	184.00	419.20	0	0
2874746	183.30	419.00	0	0
2874747	182.40	419.10	0	0
2874748	182.00	419.10	0	0
2874749	181.80	419.20	0	0
2874750	181.80	419.40	0	0
2874751	181.50	419.50	0	0
2874752	181.20	419.50	0	0
2874753	180.90	419.60	0	0
2874754	180.80	419.70	0	0
2874755	180.70	419.20	0	0
2874756	180.60	418.60	0	0
2874757	180.30	418.10	0	0
2874758	180.00	418.10	0	0
2874759	180.10	418.30	0	0
2874760	180.20	418.40	0	0
2874761	180.20	418.50	0	0
2874762	180.00	418.40	0	0
2874763	179.50	418.70	0	0
2874764	179.20	419.00	0	0
2874765	179.00	419.30	0	0
2874766	179.30	419.40	0	0
2874767	179.70	419.50	0	0
2874768	180.10	419.60	0	0
2874769	180.30	419.60	0	0
2874770	180.50	419.60	0	0
2874771	180.80	418.90	0	0
2874772	181.30	418.30	0	0
2874773	181.70	418.00	0	0
2874774	181.90	417.90	0	0
2874775	182.10	417.80	0	0
2874776	182.20	417.40	0	0
2874777	182.30	417.30	0	0
2874778	182.00	417.50	0	0
2874779	181.80	417.90	0	0
2874780	181.50	418.40	0	0
2874781	181.50	418.50	0	0
2874782	181.40	418.80	0	0
2874783	181.30	419.00	0	0
2874784	181.20	419.30	0	0
2874785	181.20	419.50	0	0
2874786	181.30	419.50	0	0
2874787	181.50	419.50	0	0
2874788	181.70	419.40	0	0
2874789	181.70	419.30	0	0
2874790	181.90	419.10	0	0
2874791	182.00	419.00	0	0
2874792	182.20	419.00	0	0
2874793	182.20	419.30	0	0
2874794	182.20	419.50	0	0
2874795	182.40	419.80	0	0
2874796	182.50	419.60	0	0
2874797	182.60	419.50	0	0
2874798	182.50	419.50	0	0
2874799	182.50	419.90	0	0
2874800	182.40	420.30	0	0
2874801	182.10	420.60	0	0
2874802	181.80	420.60	0	0
2874803	181.60	421.10	0	0
2874804	182.00	421.60	0	0
2874805	182.50	421.60	0	0
2874806	182.90	421.60	0	0
2874807	183.30	421.60	0	0
2874808	183.60	420.90	0	0
2874809	183.90	419.60	0	0
2874810	184.00	418.80	0	0
2874811	183.80	419.30	0	0
2874812	183.50	419.70	0	0
2874813	183.20	419.60	0	0
2874814	183.20	419.70	0	0
2874815	183.40	419.60	0	0
2874816	183.60	419.50	0	0
2874817	183.70	418.90	0	0
2874818	183.50	418.70	0	0
2874819	183.20	419.00	0	0
2874820	183.40	419.60	0	0
2874821	183.70	420.10	0	0
2874822	184.20	420.10	0	0
2874823	184.30	419.90	0	0
2874824	184.10	419.70	0	0
2874825	183.90	419.50	0	0
2874826	183.60	419.40	0	0
2874827	183.50	419.30	0	0
2874828	183.40	419.00	0	0
2874829	183.40	418.80	0	0
2874830	183.40	418.70	0	0
2874831	183.40	418.80	0	0
2874832	183.40	419.00	0	0
2874833	183.40	419.10	0	0
2874834	183.40	419.00	0	0
2874835	183.40	418.90	0	0
2874836	183.30	419.20	0	0
2874837	183.30	419.70	0	0
2874838	183.40	420.20	0	0
2874839	183.60	420.50	0	0
2874840	183.70	420.60	0	0
2874841	183.80	420.70	0	0
2874842	183.60	420.50	0	0
2874843	183.50	420.50	0	0
2874844	183.50	420.40	0	0
2874845	183.40	420.30	0	0
2874846	183.20	420.20	0	0
2874847	182.70	420.20	0	0
2874848	182.30	420.00	0	0
2874849	182.30	419.70	0	0
2874850	182.70	419.40	0	0
2874851	183.50	419.40	0	0
2874852	183.80	419.60	0	0
2874853	184.00	419.90	0	0
2874854	183.70	420.20	0	0
2874855	183.30	420.40	0	0
2874856	183.00	420.40	0	0
2874857	182.80	420.40	0	0
2874858	182.90	420.40	0	0
2874859	183.10	420.10	0	0
2874860	183.40	420.00	0	0
2874861	183.60	420.00	0	0
2874862	183.80	420.20	0	0
2874863	183.80	420.20	0	0
2874864	183.60	420.20	0	0
2874865	183.20	420.20	0	0
2874866	183.10	420.20	0	0
2874867	183.20	420.30	0	0
2874868	183.20	420.30	0	0
2874869	182.90	420.50	0	0
2874870	182.70	420.40	0	0
2874871	182.40	420.40	0	0
2874872	182.40	420.20	0	0
2874873	183.10	420.30	0	0
2874874	183.90	420.30	0	0
2874875	184.30	420.10	0	0
2874876	184.20	419.80	0	0
2874877	184.10	419.50	0	0
2874878	183.70	419.50	0	0
2874879	183.00	420.30	0	0
2874880	182.00	421.10	0	0
2874881	181.80	421.90	0	0
2874882	182.10	421.90	0	0
2874883	182.70	421.30	0	0
2874884	183.20	420.70	0	0
2874885	183.20	420.10	0	0
2874886	183.00	420.10	0	0
2874887	182.70	420.10	0	0
2874888	182.40	420.10	0	0
2874889	182.30	420.10	0	0
2874890	182.30	419.80	0	0
2874891	182.10	419.60	0	0
2874892	181.90	419.40	0	0
2874893	181.80	419.30	0	0
2874894	181.80	419.20	0	0
2874895	182.10	419.70	0	0
2874896	182.50	420.20	0	0
2874897	182.80	420.10	0	0
2874898	182.90	419.60	0	0
2874899	182.60	419.00	0	0
2874900	182.20	419.00	0	0
